run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16938,2057412,121,759,242,223,436172,3865,1955,92.148766,5373,11,186,461,241,241,571540,4420,2371,100.0,273956,606,1619,452,
2,17152,2107766,122,847,241,218,432414,3918,1983,90.45643,4300,9,196,459,241,241,571540,4420,2371,100.0,279745,618,1669,452,
3,16888,2120267,125,741,242,230,437767,3943,1903,95.04132,5838,12,209,462,241,241,571540,4420,2371,100.0,277482,611,1532,454,
4,16735,2138664,127,694,242,223,442669,3909,1985,92.148766,6597,14,346,458,241,241,571540,4420,2371,100.0,270356,598,1630,452,
5,17035,2046638,120,755,243,226,435208,3808,1925,93.00411,4932,10,168,463,241,241,571540,4420,2371,100.0,280722,618,1577,454,
6,17187,2154316,125,740,241,227,437014,3886,1925,94.19087,7919,17,293,459,241,241,571540,4420,2371,100.0,269160,592,1582,454,
7,17169,2095747,122,742,242,229,438983,3907,1916,94.628105,5402,11,240,464,241,241,571540,4420,2371,100.0,270624,598,1643,452,
8,16940,2068663,122,719,242,225,434021,3845,1928,92.975204,3589,7,189,461,241,241,571540,4420,2371,100.0,277465,612,1608,453,
9,16968,2119109,124,910,241,221,432634,3963,1957,91.70125,5748,12,241,459,241,241,571540,4420,2371,100.0,273700,604,1625,453,
10,16961,2036904,120,778,242,226,434591,3874,1922,93.388435,5127,11,209,462,241,241,571540,4420,2371,100.0,277757,611,1587,454,
11,16885,2020352,119,590,240,222,429497,3778,1934,92.5,5422,11,235,458,241,241,571540,4420,2371,100.0,269251,594,1591,453,
12,17014,2051020,120,626,242,220,433349,3944,1969,90.909096,5455,11,259,459,241,241,571540,4420,2371,100.0,280209,618,1584,453,
13,17060,2076011,121,934,242,220,438950,3887,1995,90.909096,5637,12,312,460,241,241,571540,4420,2371,100.0,271966,599,1644,454,
14,16949,2042500,120,998,242,221,432136,3864,1955,91.32231,5053,11,266,458,241,241,571540,4420,2371,100.0,273898,605,1681,452,
15,16949,2147330,126,681,243,225,442340,3773,1965,92.59259,5930,12,236,462,241,241,571540,4420,2371,100.0,269610,596,1596,452,
16,16962,2038847,120,634,243,223,440614,3846,1975,91.76955,6446,13,281,462,241,241,571540,4420,2371,100.0,277858,614,1650,452,
17,17097,2076890,121,706,242,225,434528,3844,1931,92.975204,4722,10,195,463,241,241,571540,4420,2371,100.0,278079,612,1646,454,
18,16886,2053555,121,662,242,228,442020,3926,1938,94.214874,5766,12,221,460,241,241,571540,4420,2371,100.0,273595,603,1643,453,
19,16958,2082679,122,684,242,227,434942,3949,1916,93.80165,5508,11,184,460,241,241,571540,4420,2371,100.0,275819,608,1662,453,
20,16974,2079625,122,736,241,226,431263,4119,1908,93.77593,5289,11,193,458,241,241,571540,4420,2371,100.0,274064,604,1642,453,
21,16799,2040771,121,699,241,225,435272,4060,1934,93.36099,5037,10,184,459,241,241,571540,4420,2371,100.0,273157,602,1641,453,
22,17154,2150597,125,775,243,224,442655,3882,1976,92.18107,6391,13,283,460,241,241,571540,4420,2371,100.0,278960,615,1606,453,
23,17055,2073176,121,655,240,229,434046,4133,1895,95.416664,5906,12,320,457,241,241,571540,4420,2371,100.0,272705,601,1647,453,
24,17119,2037374,119,614,242,225,436157,3923,1938,92.975204,4985,10,245,460,241,241,571540,4420,2371,100.0,279351,616,1585,453,
25,17196,2059040,119,762,242,222,435737,3961,1962,91.735535,4410,9,215,460,241,241,571540,4420,2371,100.0,278780,615,1625,453,
26,17076,2139586,125,766,241,225,434195,3898,1929,93.36099,5710,12,212,458,241,241,571540,4420,2371,100.0,267870,591,1539,453,
27,17074,2074398,121,971,242,227,437177,3926,1925,93.80165,5434,11,241,461,241,241,571540,4420,2371,100.0,274703,606,1610,453,
28,17138,2055789,119,771,243,225,441031,3796,1960,92.59259,5086,11,232,461,241,241,571540,4420,2371,100.0,280041,615,1666,455,
29,17104,2078337,121,692,242,224,439288,3857,1961,92.56198,5285,11,247,462,241,241,571540,4420,2371,100.0,272405,601,1562,453,
30,17034,2094513,122,771,241,226,440705,4044,1950,93.77593,6414,13,342,459,241,241,571540,4420,2371,100.0,269649,596,1633,452,
31,16962,2062042,121,836,242,224,438699,3842,1958,92.56198,5875,12,251,460,241,241,571540,4420,2371,100.0,270977,598,1593,453,
32,17134,2107534,123,874,242,228,437925,3861,1920,94.214874,5588,12,243,461,241,241,571540,4420,2371,100.0,271720,595,1646,456,
