run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,40694,5482440,134,772,192,4,386,159,96,2.0833335,34490,94,507,366,193,0,0,0,0,0.0,63605,174,642,365,
2,40546,5576302,137,876,192,5,785,271,157,2.6041665,40006,109,499,367,193,0,0,0,0,0.0,65333,178,661,365,
3,40961,5481097,133,792,192,3,347,135,115,1.5625,41897,114,527,366,193,0,0,0,0,0.0,65871,180,654,364,
4,40292,5430849,134,984,191,5,707,198,141,2.617801,35683,97,541,365,193,9,1965,390,218,4.663213,64443,176,640,365,
5,40513,5682759,140,955,192,11,2439,456,221,5.729167,37062,100,512,367,193,0,0,0,0,0.0,56514,155,592,364,
6,40546,5582245,137,829,192,6,779,212,129,3.125,37596,102,525,366,193,7,927,243,132,3.626943,60517,165,622,365,
7,40900,5641001,137,724,192,11,1207,172,109,5.729167,38559,105,497,366,193,2,230,160,115,1.0362694,61092,166,661,366,
8,40632,5317007,130,723,192,2,270,135,135,1.0416667,38822,106,493,366,193,0,0,0,0,0.0,61881,169,620,365,
9,40758,5443744,133,654,192,5,587,161,117,2.6041665,39781,108,508,367,193,0,0,0,0,0.0,63677,173,662,366,
10,40678,5397729,132,767,192,4,429,156,107,2.0833335,35958,97,527,367,193,1,72,72,72,0.5181347,60447,165,622,366,
11,40219,5510164,137,909,192,7,1250,320,178,3.6458333,37546,102,569,367,193,4,453,171,113,2.0725389,61289,167,661,367,
12,40536,5470743,134,766,192,9,1118,212,124,4.6875,37486,101,437,368,193,1,71,71,71,0.5181347,63027,172,681,366,
13,40888,5530114,135,769,192,1,135,135,135,0.5208334,41945,114,542,366,193,0,0,0,0,0.0,61158,167,661,366,
14,40516,5641317,139,755,192,7,855,195,122,3.6458333,37921,103,519,366,193,0,0,0,0,0.0,61715,169,717,365,
