run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,6673,833500,124,449,32,1,135,135,135,3.125,6683,107,437,62,33,0,0,0,0,0.0,11261,181,571,62,
2,6665,774645,116,567,32,0,0,0,0,0.0,5699,90,472,63,33,0,0,0,0,0.0,11573,192,647,60,
3,6779,794948,117,576,32,0,0,0,0,0.0,7455,120,450,62,33,0,0,0,0,0.0,10739,178,653,60,
4,6792,837639,123,666,32,0,0,0,0,0.0,5976,96,438,62,33,0,0,0,0,0.0,10376,170,630,61,
5,6611,771009,116,625,32,0,0,0,0,0.0,6815,109,398,62,33,0,0,0,0,0.0,10752,176,650,61,
6,6822,805769,118,631,32,0,0,0,0,0.0,6602,106,412,62,33,0,0,0,0,0.0,10070,165,547,61,
7,6840,854698,124,755,31,0,0,0,0,0.0,5257,86,410,61,33,1,74,74,74,3.030303,9978,166,556,60,
8,6761,818073,120,665,32,0,0,0,0,0.0,4961,78,352,63,33,0,0,0,0,0.0,9967,166,549,60,
9,6517,765802,117,610,32,0,0,0,0,0.0,6659,105,450,63,33,0,0,0,0,0.0,10702,175,658,61,
10,6496,739122,113,580,32,0,0,0,0,0.0,7379,119,395,62,33,0,0,0,0,0.0,11444,184,574,62,
11,6756,796768,117,736,32,0,0,0,0,0.0,6267,101,366,62,33,0,0,0,0,0.0,10915,181,617,60,
12,6715,769277,114,445,32,0,0,0,0,0.0,7404,119,435,62,33,0,0,0,0,0.0,12030,200,565,60,
13,6715,774993,115,558,32,0,0,0,0,0.0,6770,109,436,62,33,0,0,0,0,0.0,11258,184,572,61,
14,6718,802131,119,587,32,0,0,0,0,0.0,5774,93,430,62,33,0,0,0,0,0.0,10916,178,554,61,
15,6615,767705,116,557,32,0,0,0,0,0.0,6799,109,478,62,33,0,0,0,0,0.0,12238,200,701,61,
16,6700,813499,121,683,32,0,0,0,0,0.0,7160,113,474,63,33,0,0,0,0,0.0,11331,185,586,61,
17,6692,829816,124,713,32,1,80,80,80,3.125,6623,103,385,64,33,0,0,0,0,0.0,10285,168,563,61,
18,6659,763805,114,522,32,0,0,0,0,0.0,7867,126,482,62,33,0,0,0,0,0.0,11154,182,669,61,
19,6680,774023,115,536,32,0,0,0,0,0.0,7017,113,462,62,33,0,0,0,0,0.0,12080,191,643,63,
20,6730,845606,125,790,32,1,135,135,135,3.125,6949,112,459,62,33,0,0,0,0,0.0,11786,193,563,61,
21,6591,778444,118,715,32,0,0,0,0,0.0,7397,119,455,62,33,0,0,0,0,0.0,12061,197,638,61,
22,6554,759473,115,518,32,0,0,0,0,0.0,6221,100,466,62,33,0,0,0,0,0.0,10884,175,504,62,
23,6629,758769,114,513,32,0,0,0,0,0.0,6102,98,360,62,33,0,0,0,0,0.0,12356,202,612,61,
24,6727,771436,114,596,32,0,0,0,0,0.0,7419,117,444,63,33,0,0,0,0,0.0,12196,199,622,61,
25,6795,790981,116,517,32,0,0,0,0,0.0,7007,111,433,63,33,0,0,0,0,0.0,11342,185,595,61,
26,6614,788666,119,535,32,0,0,0,0,0.0,5986,96,373,62,33,0,0,0,0,0.0,10636,174,598,61,
27,6553,819282,125,682,32,1,144,144,144,3.125,6245,97,435,64,33,0,0,0,0,0.0,11442,187,609,61,
28,6716,772197,114,483,32,0,0,0,0,0.0,7459,120,493,62,33,0,0,0,0,0.0,10165,166,530,61,
