run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,79920,116250951,1454,23321,192,2,169,99,84,1.0416667,35016,95,504,368,193,0,0,0,0,0.0,65518,179,622,364,
2,82893,107624981,1298,22964,192,13,1919,262,147,6.7708335,30559,83,509,367,193,0,0,0,0,0.0,65868,179,803,366,
3,82801,120289993,1452,21435,192,9,1441,280,160,4.6875,35098,95,463,366,193,0,0,0,0,0.0,64507,175,627,367,
4,84497,92985239,1100,22725,192,23,3102,241,134,11.979166,28993,79,510,366,193,9,2136,444,237,4.663213,66066,181,746,365,
5,81436,147899780,1816,23624,192,14,3217,486,229,7.2916665,32871,89,520,367,193,5,683,207,136,2.5906737,61954,170,613,364,
6,83130,148125573,1781,28716,192,3,294,160,98,1.5625,32693,89,481,367,193,0,0,0,0,0.0,69450,190,619,365,
7,81732,97310407,1190,21327,191,16,2499,308,156,8.376964,31740,86,587,365,193,0,0,0,0,0.0,64298,176,681,365,
8,83675,140594366,1680,21690,192,3,320,154,106,1.5625,28250,77,459,366,193,0,0,0,0,0.0,67513,184,639,365,
9,81608,138136716,1692,26197,191,14,2452,337,175,7.329843,35627,97,482,367,193,3,510,235,170,1.5544041,63432,173,676,366,
10,84100,98617002,1172,22752,192,11,1864,359,169,5.729167,29997,81,508,366,193,0,0,0,0,0.0,64268,176,680,365,
11,85199,85564841,1004,19446,192,12,1838,329,153,6.25,30448,83,469,366,193,0,0,0,0,0.0,66371,181,685,366,
12,82978,171086044,2061,25326,192,14,1817,241,129,7.2916665,32721,89,528,367,193,0,0,0,0,0.0,67665,185,627,365,
13,81410,125240848,1538,23657,192,6,688,180,114,3.125,36218,98,491,367,193,0,0,0,0,0.0,65686,179,663,366,
14,82385,124971587,1516,23742,192,11,2226,390,202,5.729167,33427,91,570,367,193,0,0,0,0,0.0,65041,178,650,365,
15,81552,131109179,1607,26033,192,12,2240,420,186,6.25,32368,88,660,367,193,1,129,129,129,0.5181347,68475,187,655,365,
16,82734,111864634,1352,22764,192,14,3519,541,251,7.2916665,31527,85,504,367,193,4,456,169,114,2.0725389,62417,171,715,365,
17,82995,154320457,1859,26018,192,3,259,135,86,1.5625,33143,90,451,366,193,0,0,0,0,0.0,63525,174,645,364,
18,82873,101370723,1223,21577,192,6,489,135,81,3.125,33194,90,486,367,193,0,0,0,0,0.0,69305,189,639,365,
19,81252,104824398,1290,20891,192,13,1466,197,112,6.7708335,31170,84,509,367,193,0,0,0,0,0.0,64302,175,656,367,
20,81331,104709986,1287,23227,192,9,982,151,109,4.6875,30355,82,389,366,193,0,0,0,0,0.0,69048,189,668,365,
21,83455,110342115,1322,21807,193,10,1488,300,148,5.1813474,32081,87,471,366,193,0,0,0,0,0.0,67444,184,642,365,
22,80716,178850644,2215,30629,192,6,755,193,125,3.125,34515,94,487,366,193,1,135,135,135,0.5181347,67703,185,653,365,
23,84811,88742659,1046,23872,192,12,1423,187,118,6.25,28850,78,441,366,193,0,0,0,0,0.0,62126,169,710,366,
24,81136,116145416,1431,22809,192,13,1680,256,129,6.7708335,30768,84,449,366,193,0,0,0,0,0.0,65317,178,641,365,
25,82812,127345645,1537,22333,192,4,346,153,86,2.0833335,33898,92,453,366,193,1,73,73,73,0.5181347,68199,186,668,366,
26,81753,111967541,1369,21882,192,8,1004,254,125,4.166667,33000,89,458,367,193,1,135,135,135,0.5181347,62310,170,601,366,
27,83747,91740760,1095,21078,192,8,1768,394,221,4.166667,30785,83,512,367,193,0,0,0,0,0.0,67894,186,645,365,
28,84648,138019042,1630,25885,192,12,1635,298,136,6.25,31032,85,484,365,193,0,0,0,0,0.0,66325,181,635,365,
29,83092,87164684,1049,20176,192,11,1455,244,132,5.729167,32445,88,427,367,193,0,0,0,0,0.0,67153,183,667,365,
30,82248,150711151,1832,27200,192,10,1212,256,121,5.208333,29001,79,544,366,193,0,0,0,0,0.0,70034,191,665,366,
31,80560,112841089,1400,23150,192,7,931,243,133,3.6458333,33008,90,447,366,193,1,135,135,135,0.5181347,67218,183,653,366,
32,83240,108884302,1308,21542,192,10,945,166,94,5.208333,28534,77,486,366,193,0,0,0,0,0.0,67710,185,655,365,
33,79554,112884490,1418,22163,192,2,206,135,103,1.0416667,32706,89,517,366,193,0,0,0,0,0.0,69669,190,653,365,
34,83640,119328247,1426,23630,192,24,6763,686,281,12.5,29503,80,472,366,193,22,7533,729,342,11.398964,63789,174,932,365,
35,80955,129328282,1597,23217,192,3,353,127,117,1.5625,30599,83,450,367,193,0,0,0,0,0.0,70884,193,668,367,
36,84842,122392907,1442,23802,192,17,2870,344,168,8.854166,29296,80,452,366,193,1,109,109,109,0.5181347,63326,173,661,365,
37,84742,123647908,1459,22501,192,35,9060,597,258,18.229168,35549,97,627,366,193,13,2551,382,196,6.735751,57889,158,648,365,
38,82222,128895094,1567,24873,192,14,1547,175,110,7.2916665,32267,87,433,367,193,9,1621,346,180,4.663213,66195,181,684,365,
39,81612,127391264,1560,22415,193,11,1518,258,138,5.699482,30905,84,461,366,193,0,0,0,0,0.0,69271,189,652,366,
40,81311,101130179,1243,20850,192,9,1013,195,112,4.6875,30355,82,471,366,193,0,0,0,0,0.0,62780,172,640,364,
41,82882,120602852,1455,22321,192,6,630,186,105,3.125,32927,89,427,366,193,0,0,0,0,0.0,62482,171,586,364,
42,80897,154810635,1913,24283,191,26,4409,394,169,13.612565,31805,86,521,366,193,3,309,168,103,1.5544041,63753,174,646,365,
43,81435,100939852,1239,21633,192,10,1514,295,151,5.208333,32890,89,529,366,193,1,135,135,135,0.5181347,65789,180,674,364,
44,83401,74402762,892,15115,192,6,578,135,96,3.125,33570,91,467,366,193,0,0,0,0,0.0,67478,184,693,365,
45,82697,147256219,1780,24655,192,18,2568,259,142,9.375,27995,76,466,367,193,0,0,0,0,0.0,69782,190,652,366,
46,82841,146700940,1770,22296,192,3,329,152,109,1.5625,33070,90,466,366,193,1,135,135,135,0.5181347,67387,184,666,365,
47,80606,154009725,1910,22705,192,5,520,139,104,2.6041665,33329,90,503,367,193,0,0,0,0,0.0,62957,172,703,365,
48,83611,133976022,1602,23396,192,8,834,137,104,4.166667,32621,88,532,367,193,0,0,0,0,0.0,66810,183,691,365,
49,82226,148473191,1805,26797,192,13,1878,306,144,6.7708335,31490,86,520,365,193,1,97,97,97,0.5181347,62974,173,661,364,
50,84222,165154801,1960,26336,192,9,1201,241,133,4.6875,28358,77,422,366,193,0,0,0,0,0.0,67205,183,676,366,
51,83291,129852928,1559,25334,192,11,1516,269,137,5.729167,29107,79,501,367,193,0,0,0,0,0.0,66127,181,690,365,
52,77587,172338095,2221,26001,192,1,135,135,135,0.5208334,34947,95,466,367,193,0,0,0,0,0.0,68729,188,637,365,
53,81807,106696371,1304,22531,192,12,1436,258,119,6.25,32297,88,462,365,193,1,135,135,135,0.5181347,66391,181,662,365,
54,82809,100305885,1211,23544,192,7,916,199,130,3.6458333,33741,91,507,367,193,0,0,0,0,0.0,70744,193,686,365,
55,84653,126333173,1492,23965,192,5,563,160,112,2.6041665,32042,87,499,366,193,0,0,0,0,0.0,64383,176,690,365,
56,83872,119512028,1424,21772,192,7,671,172,95,3.6458333,30516,83,492,366,193,0,0,0,0,0.0,69700,190,610,366,
57,80182,122641998,1529,22013,192,14,1631,225,116,7.2916665,33627,91,468,367,193,0,0,0,0,0.0,64993,177,647,366,
58,81910,138038804,1685,31184,192,29,5005,399,172,15.104167,30837,84,617,367,193,3,468,221,156,1.5544041,64070,175,730,365,
59,82747,130435803,1576,25033,192,12,1348,200,112,6.25,32769,89,454,365,193,0,0,0,0,0.0,63870,174,645,365,
