run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,13225,10233191,773,1980,32,1,70,70,70,3.125,7125,111,410,64,33,0,0,0,0,0.0,10680,178,521,60,
2,13113,12363647,942,2577,32,5,740,262,148,15.625,5960,94,450,63,33,0,0,0,0,0.0,10457,168,584,62,
3,12274,10450889,851,4515,32,0,0,0,0,0.0,7846,126,463,62,33,0,0,0,0,0.0,12722,201,627,63,
4,13295,11760680,884,1983,32,0,0,0,0,0.0,6397,103,489,62,32,0,0,0,0,0.0,10567,179,564,59,
5,12973,10862638,837,2270,32,0,0,0,0,0.0,6583,104,386,63,33,0,0,0,0,0.0,11393,189,584,60,
6,12791,9988610,780,2253,32,0,0,0,0,0.0,6589,104,444,63,33,0,0,0,0,0.0,12001,196,571,61,
7,12987,10978048,845,2231,32,0,0,0,0,0.0,6476,104,422,62,33,0,0,0,0,0.0,10266,168,571,61,
8,12918,10572901,818,2263,32,1,102,102,102,3.125,5315,85,445,62,33,0,0,0,0,0.0,12032,197,615,61,
9,12554,8493093,676,2072,33,6,1182,337,197,18.181818,8128,127,482,64,33,3,510,235,170,9.090909,10059,162,563,62,
10,12708,10551105,830,2284,32,1,135,135,135,3.125,4397,70,428,62,33,0,0,0,0,0.0,12545,205,643,61,
11,14049,9848749,701,2698,32,1,126,126,126,3.125,6069,97,469,62,33,0,0,0,0,0.0,10729,173,593,62,
12,11986,12244480,1021,2719,32,1,94,94,94,3.125,6368,101,372,63,33,0,0,0,0,0.0,11063,181,546,61,
13,13692,10019695,731,1755,32,0,0,0,0,0.0,6490,103,491,63,33,0,0,0,0,0.0,9553,154,588,62,
14,13790,10681027,774,1868,32,0,0,0,0,0.0,7010,111,469,63,33,0,0,0,0,0.0,9785,160,591,61,
15,12431,12037654,968,3421,32,0,0,0,0,0.0,5708,90,434,63,33,0,0,0,0,0.0,11264,184,583,61,
16,12835,10434294,812,2292,32,0,0,0,0,0.0,5776,91,391,63,33,0,0,0,0,0.0,11806,193,715,61,
17,12387,11182423,902,2524,32,0,0,0,0,0.0,7230,116,451,62,33,0,0,0,0,0.0,9643,160,645,60,
