run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16942,2106624,124,667,192,4,312,87,78,2.0833335,27668,75,485,368,193,0,0,0,0,0.0,79663,218,807,365,
2,16883,2102258,124,693,192,4,398,156,99,2.0833335,31048,84,424,368,193,0,0,0,0,0.0,78508,215,693,365,
3,16796,2103807,125,692,192,3,263,103,87,1.5625,31965,86,443,368,193,0,0,0,0,0.0,81403,223,757,365,
4,16841,2082970,123,650,192,1,114,114,114,0.5208334,28674,78,465,367,193,0,0,0,0,0.0,82299,225,720,365,
5,16752,2108687,125,868,192,0,0,0,0,0.0,29812,81,400,367,193,0,0,0,0,0.0,75302,206,684,365,
6,16767,2074274,123,738,192,6,749,221,124,3.125,30225,81,393,369,193,0,0,0,0,0.0,79202,217,727,364,
7,16857,2149996,127,698,192,9,1313,270,145,4.6875,24603,66,429,368,193,1,159,159,159,0.5181347,73643,201,697,365,
8,16772,2076546,123,815,192,6,678,236,113,3.125,26514,72,371,366,193,0,0,0,0,0.0,78307,213,746,366,
9,17022,2209972,129,635,192,9,1184,247,131,4.6875,26889,73,429,368,193,0,0,0,0,0.0,81449,222,721,366,
10,17083,2169911,127,698,192,2,238,136,119,1.0416667,29399,80,474,367,193,0,0,0,0,0.0,77983,213,701,365,
11,17062,2206566,129,682,192,5,621,216,124,2.6041665,29222,79,418,367,193,0,0,0,0,0.0,77824,213,705,365,
12,16849,2077027,123,720,192,3,322,176,107,1.5625,30863,83,447,368,193,1,116,116,116,0.5181347,77366,211,775,365,
13,16979,2136514,125,736,192,3,231,81,77,1.5625,28185,76,441,368,193,0,0,0,0,0.0,80199,219,742,365,
14,16882,2068407,122,723,192,3,378,211,126,1.5625,28601,77,442,368,193,0,0,0,0,0.0,79779,218,747,365,
15,16846,2213248,131,715,192,15,2348,346,156,7.8125,31677,86,488,367,193,0,0,0,0,0.0,81212,223,676,364,
16,17058,2175258,127,680,192,4,324,99,81,2.0833335,28895,78,395,367,193,0,0,0,0,0.0,81158,222,688,365,
17,16874,2102919,124,684,192,0,0,0,0,0.0,32169,87,411,367,193,0,0,0,0,0.0,80705,221,697,365,
18,16828,2094092,124,659,192,5,520,165,104,2.6041665,29353,79,382,368,193,0,0,0,0,0.0,75628,207,682,365,
19,17006,2092451,123,665,192,1,75,75,75,0.5208334,27064,73,385,368,193,0,0,0,0,0.0,79079,216,707,365,
20,16938,2100312,124,665,192,4,562,252,140,2.0833335,30432,82,434,367,193,0,0,0,0,0.0,76942,210,774,365,
21,17011,2162258,127,746,192,3,231,81,77,1.5625,29696,80,407,368,193,0,0,0,0,0.0,79943,219,665,365,
22,16894,2066027,122,647,192,0,0,0,0,0.0,30130,82,439,367,193,0,0,0,0,0.0,78484,215,710,364,
23,17005,2125441,124,812,192,4,307,82,76,2.0833335,28469,77,467,366,193,0,0,0,0,0.0,79769,218,680,365,
24,17064,2130965,124,690,192,2,160,92,80,1.0416667,31091,84,394,368,193,0,0,0,0,0.0,81207,222,748,365,
