run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,17023,2141969,125,717,192,5,499,174,99,2.6041665,24795,67,382,367,193,0,0,0,0,0.0,88103,241,736,365,
2,16930,2110748,124,620,192,2,168,98,84,1.0416667,26157,71,426,367,193,0,0,0,0,0.0,85239,233,716,365,
3,16860,2125676,126,633,192,3,480,255,160,1.5625,24156,65,379,367,193,0,0,0,0,0.0,82443,226,759,364,
4,16916,2143771,126,643,192,4,498,241,124,2.0833335,22359,60,393,367,193,0,0,0,0,0.0,84733,233,808,363,
5,16928,2158671,127,695,192,4,490,163,122,2.0833335,23994,65,346,367,193,0,0,0,0,0.0,88040,240,788,366,
6,16861,2133641,126,679,192,4,347,118,86,2.0833335,24015,65,410,367,193,0,0,0,0,0.0,83781,229,764,365,
7,16889,2178620,128,608,192,3,224,83,74,1.5625,22924,62,361,367,193,0,0,0,0,0.0,84316,231,742,364,
8,17366,2151976,123,659,192,1,154,154,154,0.5208334,24466,66,406,367,193,0,0,0,0,0.0,87220,239,743,364,
9,16800,2127257,126,634,192,0,0,0,0,0.0,23738,64,400,367,193,0,0,0,0,0.0,82841,226,798,365,
10,17057,2219479,130,889,192,3,486,257,162,1.5625,26167,71,393,367,193,1,107,107,107,0.5181347,81793,224,809,364,
11,16592,2133675,128,628,192,1,87,87,87,0.5208334,25477,69,472,367,193,0,0,0,0,0.0,86842,237,800,365,
12,17181,2114116,123,975,192,0,0,0,0,0.0,26416,71,409,367,193,0,0,0,0,0.0,82526,226,763,364,
13,17028,2296055,134,763,192,15,2148,327,143,7.8125,23098,62,444,367,193,0,0,0,0,0.0,82594,226,758,364,
14,16831,2145288,127,765,192,1,88,88,88,0.5208334,23218,63,351,367,193,0,0,0,0,0.0,82331,226,752,364,
15,16751,2081004,124,604,192,0,0,0,0,0.0,25818,70,457,367,193,0,0,0,0,0.0,84765,232,767,364,
16,16829,2121088,126,753,192,5,590,160,118,2.6041665,24837,67,437,368,193,0,0,0,0,0.0,84166,231,748,364,
17,17094,2189516,128,655,192,1,141,141,141,0.5208334,27381,74,406,368,193,0,0,0,0,0.0,87065,238,815,365,
18,17140,2161635,126,631,192,2,235,127,117,1.0416667,23408,63,380,367,193,0,0,0,0,0.0,82263,225,762,365,
19,17004,2120721,124,777,192,3,441,242,147,1.5625,24313,66,342,367,193,0,0,0,0,0.0,88999,244,725,364,
