run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3438,323815,94,719,40,40,17640,612,441,100.0,15179,194,632,78,41,41,18270,630,445,100.0,14240,187,602,76,
2,3286,298630,90,473,40,40,17640,612,441,100.0,17830,228,758,78,41,41,18270,630,445,100.0,17833,231,721,77,
3,3334,310498,93,510,40,40,17640,612,441,100.0,13742,178,559,77,40,40,20580,750,514,100.0,21065,277,872,76,
4,3257,301482,92,467,40,40,17640,612,441,100.0,17181,220,691,78,41,41,18270,630,445,100.0,16650,219,674,76,
5,3407,312198,91,555,40,40,17640,612,441,100.0,17437,226,751,77,41,41,18270,630,445,100.0,17572,234,684,75,
6,3363,308194,91,843,40,40,17640,612,441,100.0,17745,227,687,78,41,41,18270,630,445,100.0,15322,201,649,76,
7,3256,299354,91,451,40,40,17640,612,441,100.0,15939,201,607,79,41,41,18270,630,445,100.0,17563,231,725,76,
8,3491,328260,94,523,40,40,17640,612,441,100.0,18454,239,680,77,41,41,18270,630,445,100.0,17487,230,636,76,
9,3448,325524,94,588,40,40,17640,612,441,100.0,14730,191,666,77,41,41,18300,630,446,100.0,16967,220,693,77,
10,3367,309156,91,592,40,40,17640,612,441,100.0,16562,217,660,76,41,41,18270,630,445,100.0,18332,238,745,77,
11,3446,319860,92,522,40,40,17640,612,441,100.0,16682,213,709,78,41,41,18270,630,445,100.0,16169,212,680,76,
12,3301,304757,92,638,40,40,17640,612,441,100.0,15528,199,667,78,41,41,18270,630,445,100.0,16168,212,733,76,
13,3473,317259,91,424,40,40,17640,612,441,100.0,17097,219,663,78,41,41,18270,630,445,100.0,17440,229,744,76,
14,3341,316047,94,501,40,40,17640,612,441,100.0,16783,217,633,77,41,41,18270,630,445,100.0,18114,235,685,77,
15,3338,309993,92,561,40,40,17640,612,441,100.0,15569,202,675,77,41,41,18270,630,445,100.0,19375,254,748,76,
16,3403,317677,93,498,40,40,17640,612,441,100.0,15349,199,574,77,41,41,18270,630,445,100.0,17633,235,686,75,
17,3412,318848,93,562,40,40,17640,612,441,100.0,16098,206,635,78,41,41,18802,650,458,100.0,15890,209,704,76,
18,3417,314364,92,398,40,40,17640,612,441,100.0,16819,210,658,80,41,41,18270,630,445,100.0,17877,229,618,78,
19,3406,308624,90,543,40,40,17640,612,441,100.0,16614,213,623,78,41,41,18297,630,446,100.0,18368,241,737,76,
20,3442,322893,93,506,40,40,17640,612,441,100.0,14861,193,631,77,41,41,18270,630,445,100.0,15140,201,661,75,
21,3353,317676,94,875,40,40,17640,612,441,100.0,15811,202,744,78,40,40,18114,786,452,100.0,15391,210,718,73,
22,3439,319712,92,498,40,40,17640,612,441,100.0,17149,222,627,77,41,41,18270,630,445,100.0,16503,217,678,76,
23,3341,328977,98,411,40,40,23700,789,592,100.0,22226,288,983,77,41,41,18270,630,445,100.0,12254,159,540,77,
24,3375,310250,91,614,40,40,17640,612,441,100.0,17977,233,693,77,41,41,18270,630,445,100.0,15995,210,718,76,
25,3454,324774,94,445,40,40,17640,612,441,100.0,16029,208,633,77,41,41,18270,630,445,100.0,17156,225,623,76,
26,3387,311215,91,454,40,40,17640,612,441,100.0,16334,206,652,79,41,41,18270,630,445,100.0,16083,214,699,75,
27,3378,312416,92,497,40,40,17640,612,441,100.0,16049,205,724,78,41,41,18270,630,445,100.0,17560,231,738,76,
28,3307,306669,92,447,40,40,17960,628,449,100.0,16217,207,635,78,41,41,18270,630,445,100.0,17858,234,701,76,
