run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3383,389142,115,564,32,0,0,0,0,0.0,8251,135,491,61,33,0,0,0,0,0.0,9943,165,544,60,
2,3355,387567,115,482,32,0,0,0,0,0.0,9035,148,550,61,33,0,0,0,0,0.0,10707,175,597,61,
3,3425,395433,115,859,32,0,0,0,0,0.0,7327,118,469,62,33,2,144,72,72,6.060606,8922,146,525,61,
4,3425,390750,114,573,32,0,0,0,0,0.0,8727,140,573,62,33,0,0,0,0,0.0,10977,182,651,60,
5,3372,386468,114,713,32,0,0,0,0,0.0,8044,131,472,61,33,0,0,0,0,0.0,7003,112,498,62,
6,3302,385904,116,477,32,0,0,0,0,0.0,7580,122,490,62,33,0,0,0,0,0.0,8883,145,480,61,
7,3295,381614,115,420,32,0,0,0,0,0.0,9971,160,556,62,33,0,0,0,0,0.0,10870,178,484,61,
8,3293,380152,115,586,32,0,0,0,0,0.0,7828,124,438,63,33,0,0,0,0,0.0,8978,147,532,61,
9,3317,387969,116,621,32,0,0,0,0,0.0,8129,131,474,62,33,0,0,0,0,0.0,7622,124,495,61,
10,3412,420618,123,834,31,1,186,186,186,3.2258062,8777,141,496,62,33,0,0,0,0,0.0,10911,175,497,62,
11,3291,372239,113,521,32,0,0,0,0,0.0,9085,148,514,61,33,0,0,0,0,0.0,8788,144,493,61,
12,3368,385927,114,665,32,0,0,0,0,0.0,8330,134,574,62,33,3,354,148,118,9.090909,8991,147,542,61,
13,3364,392137,116,655,32,0,0,0,0,0.0,7886,127,522,62,33,0,0,0,0,0.0,9944,157,701,63,
14,3395,512188,150,1169,31,15,3552,395,236,48.387096,5594,91,488,61,32,28,5763,411,205,87.5,11506,182,718,63,
