run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,17100,2127275,124,658,192,1,135,135,135,0.5208334,41678,113,593,367,193,0,0,0,0,0.0,71497,195,680,365,
2,17079,2148642,125,760,192,3,409,141,136,1.5625,37991,103,473,366,193,0,0,0,0,0.0,67477,184,713,365,
3,16865,2145856,127,747,192,3,392,135,130,1.5625,39569,108,524,366,193,1,135,135,135,0.5181347,66217,181,645,365,
4,17027,2158205,126,654,192,4,482,150,120,2.0833335,37322,101,472,366,193,0,0,0,0,0.0,70916,193,687,366,
5,17061,2166980,127,790,192,12,2016,341,168,6.25,40127,109,737,368,193,0,0,0,0,0.0,67846,186,647,364,
6,16773,2041442,121,897,192,6,835,266,139,3.125,38401,104,494,366,193,0,0,0,0,0.0,67742,185,656,365,
7,17152,2152841,125,684,192,2,215,135,107,1.0416667,39203,107,491,366,193,0,0,0,0,0.0,69819,191,636,365,
8,17066,2165728,126,925,191,6,900,233,150,3.141361,39851,109,477,365,193,3,483,226,161,1.5544041,66565,182,658,365,
9,17244,2217788,128,765,192,3,327,129,109,1.5625,36019,98,589,366,193,6,1200,340,200,3.1088083,68866,188,675,365,
10,16959,2124878,125,703,192,3,507,234,169,1.5625,37892,103,491,367,193,1,73,73,73,0.5181347,70345,192,669,365,
11,17014,2097024,123,682,192,1,70,70,70,0.5208334,41677,113,550,366,193,0,0,0,0,0.0,65049,178,690,364,
12,16803,2116267,125,775,192,10,1281,214,128,5.208333,40461,110,506,366,193,3,462,219,154,1.5544041,66750,182,695,365,
13,16903,2148788,127,753,192,8,1299,300,162,4.166667,39370,107,527,367,193,0,0,0,0,0.0,73741,200,679,367,
14,16977,2094502,123,594,192,2,203,135,101,1.0416667,41394,112,464,367,193,0,0,0,0,0.0,67952,186,777,365,
15,17095,2090601,122,596,192,2,175,102,87,1.0416667,41794,113,516,367,193,0,0,0,0,0.0,68246,186,712,366,
16,17051,2167429,127,701,192,3,345,180,115,1.5625,37433,102,597,366,193,0,0,0,0,0.0,69150,189,669,365,
17,16852,2174314,129,797,192,9,1522,325,169,4.6875,40950,111,504,366,193,0,0,0,0,0.0,69828,190,660,366,
18,17124,2166983,126,704,192,6,657,154,109,3.125,38126,104,486,366,193,0,0,0,0,0.0,71557,196,769,365,
19,17055,2139682,125,878,192,4,430,139,107,2.0833335,37966,103,510,366,193,5,705,255,141,2.5906737,69040,189,677,365,
20,16926,2077521,122,686,192,1,135,135,135,0.5208334,39395,107,472,366,193,0,0,0,0,0.0,71539,195,649,365,
21,17218,2132473,123,545,192,0,0,0,0,0.0,39835,108,453,366,193,0,0,0,0,0.0,68782,188,706,365,
22,17247,2235235,129,822,192,13,2095,307,161,6.7708335,35921,98,515,366,193,1,142,142,142,0.5181347,65419,179,630,365,
23,16910,2158551,127,627,192,6,737,175,122,3.125,37569,102,440,366,193,0,0,0,0,0.0,69430,189,614,366,
24,17083,2148093,125,722,192,3,331,135,110,1.5625,37184,101,480,368,192,0,0,0,0,0.0,68774,187,628,366,
25,17042,2121501,124,685,192,4,484,181,121,2.0833335,38262,104,472,366,193,0,0,0,0,0.0,68834,188,645,365,
26,17108,2159413,126,646,192,7,861,202,123,3.6458333,41787,114,508,366,193,0,0,0,0,0.0,68794,188,702,365,
27,16779,2101275,125,673,192,5,481,159,96,2.6041665,40807,111,497,366,193,0,0,0,0,0.0,68436,187,737,365,
28,17180,2140342,124,757,192,2,156,92,78,1.0416667,36616,99,509,367,193,0,0,0,0,0.0,67803,185,712,365,
29,16738,2078963,124,606,192,0,0,0,0,0.0,41213,112,520,366,193,0,0,0,0,0.0,66243,180,703,366,
30,17074,2130212,124,695,192,3,309,168,103,1.5625,42257,115,522,367,193,1,70,70,70,0.5181347,65306,179,624,364,
31,16814,2097555,124,667,192,2,126,65,63,1.0416667,41278,112,523,366,193,0,0,0,0,0.0,76301,208,667,366,
32,17006,2106088,123,718,192,0,0,0,0,0.0,38416,104,462,366,193,1,117,117,117,0.5181347,69601,190,651,366,
33,17061,2128912,124,801,192,2,200,106,100,1.0416667,37052,101,470,365,193,0,0,0,0,0.0,69627,191,693,364,
34,16808,2137342,127,738,192,0,0,0,0,0.0,40469,110,484,367,193,0,0,0,0,0.0,65181,179,665,364,
35,17023,2109085,123,680,192,1,90,90,90,0.5208334,40585,110,535,366,193,0,0,0,0,0.0,73774,202,671,365,
36,16963,2105759,124,710,192,6,610,150,101,3.125,38433,104,515,367,193,3,345,150,115,1.5544041,71548,196,691,365,
37,16802,2086772,124,688,192,3,429,208,143,1.5625,42104,115,498,366,193,0,0,0,0,0.0,70284,192,668,365,
38,16880,2079410,123,616,192,7,1102,292,157,3.6458333,39241,107,530,366,193,0,0,0,0,0.0,69605,190,667,366,
39,16894,2123670,125,552,192,2,228,135,114,1.0416667,38906,106,458,367,193,0,0,0,0,0.0,72524,198,748,365,
40,17196,2183829,126,754,192,4,441,167,110,2.0833335,35669,97,459,366,193,0,0,0,0,0.0,71597,196,665,365,
41,16823,2143016,127,671,192,1,93,93,93,0.5208334,39217,107,551,366,193,0,0,0,0,0.0,73490,201,703,365,
42,16865,2227065,132,1191,192,20,3990,426,199,10.416666,38226,104,553,366,193,7,1325,347,189,3.626943,66527,182,694,365,
43,16928,2130014,125,646,192,4,373,165,93,2.0833335,41263,112,455,366,193,0,0,0,0,0.0,69033,189,671,365,
44,16856,2046082,121,655,192,3,350,135,116,1.5625,39758,108,494,368,193,0,0,0,0,0.0,65871,180,698,364,
45,16798,2145087,127,894,192,5,950,304,190,2.6041665,41161,112,549,366,193,0,0,0,0,0.0,71262,195,719,365,
46,16887,2164384,128,649,192,5,663,215,132,2.6041665,40323,110,474,366,193,0,0,0,0,0.0,70259,193,686,364,
47,17065,2113747,123,660,192,1,63,63,63,0.5208334,38439,105,470,366,193,0,0,0,0,0.0,72034,196,662,367,
48,17002,2156407,126,686,192,5,604,193,120,2.6041665,39081,106,476,366,193,0,0,0,0,0.0,64899,177,633,365,
49,17030,2100363,123,708,192,2,217,135,108,1.0416667,40006,109,513,366,193,1,100,100,100,0.5181347,66063,181,649,364,
50,17186,2170888,126,770,192,10,1047,193,104,5.208333,37631,101,457,369,193,0,0,0,0,0.0,67452,184,687,366,
