run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16902,2866728,169,851,144,7,479,77,68,4.861111,6522,23,251,275,145,0,0,0,0,0.0,44832,164,606,273,
2,17049,2809254,164,720,144,7,887,215,126,4.861111,7339,26,305,275,145,0,0,0,0,0.0,38903,141,545,274,
3,16963,2810944,165,945,144,10,1355,335,135,6.9444447,7643,27,311,276,145,0,0,0,0,0.0,42149,153,577,274,
4,16814,2870988,170,778,144,8,866,203,108,5.555556,6894,24,235,277,145,0,0,0,0,0.0,42179,154,551,273,
5,16925,2913342,172,873,144,6,1001,284,166,4.166667,9996,36,374,276,145,0,0,0,0,0.0,39738,145,578,274,
6,16860,2840845,168,853,144,6,756,178,126,4.166667,7028,25,265,275,145,0,0,0,0,0.0,42959,157,617,273,
7,17025,2905990,170,664,144,1,66,66,66,0.6944445,8500,30,294,275,145,0,0,0,0,0.0,42919,156,575,274,
8,16856,2764298,163,755,144,3,292,107,97,2.0833335,8154,29,299,276,145,0,0,0,0,0.0,39897,145,574,274,
9,17127,2896367,169,822,144,4,717,236,179,2.777778,8343,30,329,276,145,0,0,0,0,0.0,42604,155,555,274,
10,16834,2823694,167,783,144,7,1104,304,157,4.861111,7922,28,325,276,145,1,66,66,66,0.6896552,38982,142,576,273,
11,16947,2898601,171,770,144,5,571,199,114,3.4722223,8408,30,359,276,145,0,0,0,0,0.0,39601,144,604,274,
12,16747,2773257,165,783,144,2,253,183,126,1.388889,7934,28,265,276,145,0,0,0,0,0.0,43831,159,610,274,
13,17182,2879004,167,886,144,4,396,166,99,2.777778,9708,35,304,276,145,0,0,0,0,0.0,43149,157,578,274,
14,17082,2848326,166,783,144,8,898,246,112,5.555556,8839,32,291,276,145,0,0,0,0,0.0,40055,146,587,274,
15,16905,2808405,166,730,144,3,292,143,97,2.0833335,8019,29,322,275,145,0,0,0,0,0.0,38553,140,643,274,
16,17121,2886792,168,725,144,6,615,252,102,4.166667,7228,26,311,276,145,0,0,0,0,0.0,43474,158,544,274,
17,17040,2847300,167,724,144,2,210,121,105,1.388889,7637,27,314,275,145,0,0,0,0,0.0,43057,157,552,274,
18,16866,2889524,171,851,144,5,690,227,138,3.4722223,6811,24,261,276,145,0,0,0,0,0.0,39345,143,585,274,
19,16856,2752891,163,698,144,2,254,167,127,1.388889,8122,29,298,275,145,0,0,0,0,0.0,41397,151,567,274,
20,16998,2899507,170,787,144,3,410,183,136,2.0833335,7620,27,299,276,145,1,60,60,60,0.6896552,41019,149,586,274,
21,16994,2864602,168,858,144,7,1007,233,143,4.861111,7227,26,281,276,145,0,0,0,0,0.0,38250,140,579,273,
22,17082,2879301,168,783,144,4,466,189,116,2.777778,6718,24,235,277,145,0,0,0,0,0.0,40655,148,559,274,
23,16983,2842928,167,649,144,4,341,126,85,2.777778,7260,26,242,276,145,0,0,0,0,0.0,42183,153,575,274,
24,16958,2798638,165,702,144,2,250,183,125,1.388889,9752,35,348,276,145,0,0,0,0,0.0,43215,157,560,274,
25,16709,2772566,165,752,144,5,738,267,147,3.4722223,9534,34,284,275,145,0,0,0,0,0.0,42420,154,658,274,
26,16811,2967646,176,1040,144,8,1486,334,185,5.555556,8992,32,312,276,145,2,280,141,140,1.3793104,39685,145,622,273,
27,17173,2862918,166,725,144,4,793,288,198,2.777778,8611,31,325,275,145,0,0,0,0,0.0,44570,163,595,273,
28,16873,2913067,172,809,144,3,502,217,167,2.0833335,8849,32,333,275,145,0,0,0,0,0.0,40474,148,687,273,
29,16992,2914112,171,819,144,6,904,255,150,4.166667,8497,30,322,276,145,0,0,0,0,0.0,42314,154,597,273,
30,16762,2781381,165,810,144,6,854,327,142,4.166667,6599,23,254,275,145,1,133,133,133,0.6896552,40388,147,619,274,
31,17049,2908339,170,915,144,4,480,184,120,2.777778,8050,29,262,276,145,0,0,0,0,0.0,41401,151,590,273,
32,16734,2821910,168,769,144,4,478,206,119,2.777778,8109,29,359,275,145,1,60,60,60,0.6896552,42162,153,585,274,
33,17147,3001717,175,784,144,5,855,259,171,3.4722223,8438,30,358,275,145,0,0,0,0,0.0,40108,146,578,274,
34,17033,2974866,174,835,144,7,1111,214,158,4.861111,7247,26,320,275,145,0,0,0,0,0.0,36854,134,500,274,
35,16961,2846305,167,821,144,2,232,157,116,1.388889,8817,31,324,277,145,0,0,0,0,0.0,40819,148,603,274,
36,16840,2776539,164,727,144,3,393,165,131,2.0833335,7929,28,274,277,145,0,0,0,0,0.0,39516,144,606,273,
37,17005,2840375,167,696,144,4,475,167,118,2.777778,8067,29,255,276,145,0,0,0,0,0.0,42473,155,582,274,
38,16852,2791391,165,779,144,7,707,155,101,4.861111,6234,22,262,275,145,0,0,0,0,0.0,39870,144,591,275,
39,17056,2879217,168,746,144,3,357,165,119,2.0833335,6897,25,274,274,145,0,0,0,0,0.0,40172,146,603,274,
40,16675,2777433,166,784,144,5,846,304,169,3.4722223,7197,26,350,276,145,0,0,0,0,0.0,42217,154,551,274,
41,17072,2905823,170,736,144,7,889,203,127,4.861111,7826,28,249,275,145,0,0,0,0,0.0,39032,142,594,273,
42,16992,2879690,169,757,144,5,877,332,175,3.4722223,8438,30,254,275,145,0,0,0,0,0.0,43002,156,613,274,
43,16902,2799870,165,775,144,4,532,165,133,2.777778,7576,27,304,276,145,1,60,60,60,0.6896552,42878,157,597,273,
44,16910,2782040,164,656,144,3,441,205,147,2.0833335,8658,31,305,274,145,0,0,0,0,0.0,42352,154,561,274,
45,16854,2913250,172,800,144,9,1117,267,124,6.25,9698,35,326,276,145,0,0,0,0,0.0,41701,152,585,273,
46,17031,2796244,164,692,144,2,197,137,98,1.388889,7425,26,248,277,145,0,0,0,0,0.0,42051,154,630,273,
47,17016,2951929,173,1176,144,8,1222,397,152,5.555556,7452,27,328,276,145,2,165,105,82,1.3793104,41075,150,585,273,
48,16774,2919122,174,883,144,6,764,235,127,4.166667,6490,23,269,276,145,0,0,0,0,0.0,41029,149,580,274,
49,17152,2892881,168,752,144,7,1048,222,149,4.861111,7728,28,299,275,145,0,0,0,0,0.0,39193,143,581,274,
50,17034,2858118,167,749,144,3,381,137,127,2.0833335,8851,32,330,276,145,0,0,0,0,0.0,45035,164,616,274,
51,16984,2881047,169,843,144,5,1077,321,215,3.4722223,7931,28,359,277,145,1,60,60,60,0.6896552,42878,156,606,274,
52,16940,2882244,170,646,144,3,365,203,121,2.0833335,7416,26,316,275,145,0,0,0,0,0.0,41612,151,712,274,
53,17127,2945082,171,883,144,5,575,181,115,3.4722223,7501,27,239,275,145,0,0,0,0,0.0,40275,147,593,273,
54,16778,3045212,181,979,144,8,1414,471,176,5.555556,8347,30,286,277,145,0,0,0,0,0.0,39742,145,642,274,
55,16891,2844331,168,757,144,5,476,123,95,3.4722223,8395,30,310,276,145,0,0,0,0,0.0,41587,151,560,274,
56,16664,2842744,170,832,144,5,507,170,101,3.4722223,7330,26,260,276,145,0,0,0,0,0.0,42379,154,638,274,
57,16911,2941239,173,994,144,7,1099,347,157,4.861111,7888,28,265,275,145,2,156,96,78,1.3793104,39571,144,572,274,
58,17178,2872778,167,853,144,1,87,87,87,0.6944445,6612,23,332,276,145,0,0,0,0,0.0,40267,147,533,273,
59,16965,2954180,174,929,144,6,937,213,156,4.166667,9057,32,257,275,145,0,0,0,0,0.0,42438,154,599,274,
60,16843,2879909,170,870,144,3,627,331,209,2.0833335,8269,30,262,275,145,0,0,0,0,0.0,39125,142,535,274,
61,17039,2869426,168,933,144,3,476,256,158,2.0833335,8516,30,286,276,145,0,0,0,0,0.0,39383,144,587,273,
62,17044,2888520,169,993,144,10,1669,464,166,6.9444447,8763,31,305,275,145,0,0,0,0,0.0,41366,151,681,273,
63,16940,2846253,168,864,144,7,1286,394,183,4.861111,7684,27,359,276,145,0,0,0,0,0.0,41310,151,588,273,
64,16980,2888059,170,710,143,3,334,142,111,2.097902,7405,27,300,273,145,0,0,0,0,0.0,35569,129,546,274,
65,17072,2915116,170,835,144,9,1635,260,181,6.25,8403,30,302,276,145,0,0,0,0,0.0,41860,152,552,274,
66,16953,2795980,164,764,144,6,737,181,122,4.166667,8262,29,312,276,145,0,0,0,0,0.0,43574,159,577,274,
67,16802,2833841,168,822,144,6,690,144,115,4.166667,8365,30,326,275,145,1,88,88,88,0.6896552,37769,138,525,273,
68,17057,2828980,165,755,144,0,0,0,0,0.0,9196,33,335,275,145,1,63,63,63,0.6896552,42423,155,588,273,
69,16892,2889067,171,867,144,10,1549,316,154,6.9444447,7010,25,331,276,145,0,0,0,0,0.0,41063,149,567,274,
70,17040,2877420,168,746,144,5,604,220,120,3.4722223,7952,28,322,276,145,0,0,0,0,0.0,43125,157,602,273,
71,17024,2916440,171,726,144,7,1072,276,153,4.861111,7542,27,308,276,145,0,0,0,0,0.0,41560,151,643,274,
72,17062,2818553,165,735,144,3,287,138,95,2.0833335,7787,28,259,276,145,0,0,0,0,0.0,42053,153,623,274,
73,16927,2758240,162,673,144,1,151,151,151,0.6944445,9180,33,311,277,145,0,0,0,0,0.0,42417,154,580,274,
74,16969,2773782,163,741,144,2,163,93,81,1.388889,10473,38,295,275,145,0,0,0,0,0.0,44482,162,597,274,
75,17078,3007044,176,692,145,7,1046,305,149,4.827586,8043,29,259,277,145,0,0,0,0,0.0,41416,151,567,273,
76,16882,2855021,169,841,144,3,304,169,101,2.0833335,8631,31,233,277,145,0,0,0,0,0.0,40598,148,555,274,
77,16846,2848221,169,754,144,4,633,215,158,2.777778,9388,33,339,277,145,0,0,0,0,0.0,38005,138,545,274,
78,17091,2820035,165,693,144,2,336,241,168,1.388889,7665,27,298,277,145,0,0,0,0,0.0,40296,147,519,273,
79,17113,2849281,166,773,144,3,385,211,128,2.0833335,8040,29,327,276,145,1,60,60,60,0.6896552,39930,145,574,274,
80,16824,2802082,166,728,144,4,662,276,165,2.777778,7559,27,274,276,145,0,0,0,0,0.0,42680,155,629,274,
81,16971,2842212,167,692,144,4,486,192,121,2.777778,7840,28,277,277,145,0,0,0,0,0.0,41469,151,617,274,
82,16923,2859580,168,661,144,4,483,168,120,2.777778,7776,28,250,276,145,0,0,0,0,0.0,42517,155,628,274,
83,16775,2776085,165,887,144,4,708,319,177,2.777778,9620,34,334,276,145,0,0,0,0,0.0,40258,147,566,273,
84,16896,2800857,165,906,144,4,498,266,124,2.777778,9230,33,390,277,145,1,110,110,110,0.6896552,40002,146,641,273,
85,16986,2878667,169,1074,144,3,449,220,149,2.0833335,7265,26,270,276,145,2,270,194,135,1.3793104,41520,151,573,274,
86,17121,2840893,165,751,144,2,321,203,160,1.388889,8552,30,289,276,145,0,0,0,0,0.0,41129,150,586,273,
87,16919,2834307,167,757,144,4,669,222,167,2.777778,10306,37,340,277,145,0,0,0,0,0.0,40660,148,546,274,
88,17090,3060405,179,888,144,13,2544,474,195,9.027778,6898,24,362,279,145,2,145,85,72,1.3793104,40117,146,593,273,
