run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,40515,5776953,142,1085,192,1,65,65,65,0.5208334,35015,95,487,366,193,0,0,0,0,0.0,62300,170,645,365,
2,40513,5703055,140,1236,192,8,1132,289,141,4.166667,36469,99,526,366,193,2,220,155,110,1.0362694,60089,164,613,366,
3,40535,5988829,147,1037,192,6,829,234,138,3.125,38179,103,545,369,193,1,147,147,147,0.5181347,59429,162,638,365,
4,40499,5648943,139,966,192,4,509,185,127,2.0833335,35726,97,466,366,193,0,0,0,0,0.0,62311,170,699,365,
5,40383,5753703,142,825,192,5,707,235,141,2.6041665,34142,93,429,366,193,1,135,135,135,0.5181347,62315,170,608,365,
6,40848,5616011,137,1162,192,4,451,194,112,2.0833335,34233,93,451,366,193,0,0,0,0,0.0,65322,178,629,365,
7,40927,6037091,147,965,192,6,829,242,138,3.125,39495,107,462,366,193,2,139,74,69,1.0362694,64334,175,688,366,
8,40905,5589282,136,779,192,5,459,130,91,2.6041665,36530,99,463,366,193,0,0,0,0,0.0,65881,180,669,365,
9,40549,5909830,145,951,192,3,330,175,110,1.5625,37576,102,485,366,193,2,129,69,64,1.0362694,59519,163,641,365,
10,40869,5656079,138,1012,192,4,428,153,107,2.0833335,37133,100,466,368,193,0,0,0,0,0.0,63344,173,658,366,
11,40526,5762334,142,920,192,1,60,60,60,0.5208334,36766,100,483,366,193,1,135,135,135,0.5181347,61717,168,660,366,
12,40691,5894043,144,1890,192,6,941,279,156,3.125,37343,101,541,367,193,4,470,199,117,2.0725389,63465,172,642,367,
13,40726,5888957,144,881,192,21,4098,384,195,10.9375,40752,111,587,366,193,0,0,0,0,0.0,55538,152,616,364,
14,40978,6127857,149,1494,192,1,65,65,65,0.5208334,39651,108,513,366,193,3,293,151,97,1.5544041,59632,163,705,365,
15,40602,5627592,138,1068,192,0,0,0,0,0.0,34569,94,457,366,193,0,0,0,0,0.0,62706,171,642,366,
16,41023,5777317,140,1161,192,1,135,135,135,0.5208334,34881,95,464,366,193,0,0,0,0,0.0,63273,172,618,366,
17,40784,6163480,151,1053,192,10,1365,254,136,5.208333,38490,104,524,367,193,1,135,135,135,0.5181347,59836,164,630,364,
18,40896,5760560,140,1367,192,1,135,135,135,0.5208334,38753,105,513,367,193,3,368,172,122,1.5544041,63039,172,602,365,
19,40659,5922444,145,894,192,6,1062,307,177,3.125,41615,113,491,367,193,0,0,0,0,0.0,61525,168,597,365,
20,40863,5797081,141,1139,192,2,208,148,104,1.0416667,35157,96,505,366,193,0,0,0,0,0.0,66696,183,628,364,
21,40720,6012635,147,1449,192,4,496,190,124,2.0833335,35723,97,506,367,192,2,259,135,129,1.0416667,61411,168,657,364,
