run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,128490,112748191,877,15664,192,9,1190,221,132,4.6875,25547,69,421,367,192,4,384,166,96,2.0833335,49361,135,596,364,
2,127998,142490785,1113,20865,192,27,4282,399,158,14.0625,28296,77,535,367,193,6,656,140,109,3.1088083,49309,134,635,366,
3,130322,95813482,735,10867,192,24,3602,319,150,12.5,25838,70,560,367,193,6,726,190,121,3.1088083,51067,139,699,366,
4,131646,69090601,524,12072,192,22,3074,289,139,11.458334,26982,73,497,367,193,5,543,137,108,2.5906737,50238,137,626,365,
5,120347,66213868,550,8917,192,12,1348,189,112,6.25,26262,71,459,366,193,3,504,233,168,1.5544041,53041,144,622,366,
6,130495,91877511,704,10368,192,11,1413,262,128,5.729167,29614,80,538,367,193,1,135,135,135,0.5181347,51343,140,569,365,
7,130331,122589024,940,13894,192,30,5952,546,198,15.625,27449,74,486,366,193,7,953,250,136,3.626943,46320,126,556,366,
8,126415,165706985,1310,23559,192,26,4676,399,179,13.541667,29583,81,568,365,193,1,72,72,72,0.5181347,49532,135,638,366,
9,127446,90866258,712,17640,192,27,5894,496,218,14.0625,32989,90,506,366,193,15,2851,383,190,7.772021,49337,135,595,364,
10,131251,79069930,602,13707,192,16,2569,351,160,8.333334,26749,73,491,366,193,6,924,222,154,3.1088083,47368,129,577,365,
11,130037,113653640,874,11501,192,28,5750,435,205,14.583333,27304,74,481,367,194,16,3802,482,237,8.247422,52002,142,607,366,
12,133788,103133624,770,25884,192,16,2059,273,128,8.333334,29597,80,481,367,193,5,613,172,122,2.5906737,48239,131,617,366,
13,125629,150394028,1197,27047,192,14,1653,215,118,7.2916665,30577,83,475,367,193,7,1414,311,202,3.626943,55734,152,630,365,
14,127562,121609709,953,17814,192,19,3025,389,159,9.895834,32237,87,494,367,193,3,504,233,168,1.5544041,50176,137,601,366,
15,130739,100386122,767,12039,192,23,4603,390,200,11.979166,29015,79,413,367,193,11,2235,376,203,5.699482,48829,133,578,366,
16,128888,96898738,751,13857,192,22,3109,350,141,11.458334,30546,83,491,367,193,0,0,0,0,0.0,49345,135,595,365,
17,129730,107398843,827,15612,192,17,2355,266,138,8.854166,27101,74,528,366,193,0,0,0,0,0.0,47833,131,564,365,
18,132433,93493519,705,11219,192,16,2261,350,141,8.333334,27835,75,475,367,193,5,546,146,109,2.5906737,48334,132,644,366,
19,125703,98526129,783,23806,192,16,2148,298,134,8.333334,28018,76,479,366,193,3,408,201,136,1.5544041,51544,140,586,366,
20,129695,114158764,880,13591,192,14,1991,250,142,7.2916665,31354,85,504,367,193,1,112,112,112,0.5181347,50821,139,637,365,
21,129068,101101405,783,18682,192,14,1757,213,125,7.2916665,26037,70,509,368,193,3,378,191,126,1.5544041,56106,153,687,365,
22,127641,139745450,1094,21824,192,11,1926,311,175,5.729167,27846,75,487,367,193,8,880,178,110,4.1450777,49734,136,587,365,
23,127599,80268053,629,20164,192,14,1941,306,138,7.2916665,27721,75,410,366,193,0,0,0,0,0.0,56813,155,669,366,
24,131198,87736423,668,13607,191,24,3480,274,145,12.565444,27597,75,500,367,193,3,367,149,122,1.5544041,51909,142,599,365,
25,130506,82794307,634,14373,192,22,3355,385,152,11.458334,26661,72,442,366,193,2,208,135,104,1.0362694,48056,131,554,365,
26,126342,106085663,839,21347,192,37,6839,499,184,19.270832,29592,80,597,366,193,10,1949,363,194,5.1813474,51024,140,611,364,
27,130448,78125727,598,28999,192,16,3123,423,195,8.333334,27322,74,454,366,193,3,272,151,90,1.5544041,52152,142,590,365,
28,130249,152888955,1173,17754,192,21,3280,306,156,10.9375,28191,77,445,366,193,1,118,118,118,0.5181347,47709,130,609,365,
29,125277,94254200,752,11632,192,16,2770,376,173,8.333334,30500,83,510,367,193,0,0,0,0,0.0,51349,140,621,366,
30,127940,118855280,928,17967,192,19,2380,256,125,9.895834,28155,76,453,366,193,1,135,135,135,0.5181347,51832,141,622,366,
31,126139,122161678,968,23398,192,18,2020,242,112,9.375,29307,80,489,366,193,0,0,0,0,0.0,50293,137,581,365,
32,132420,114977912,868,11298,192,11,1588,290,144,5.729167,27586,74,492,368,193,2,218,154,109,1.0362694,48915,134,730,365,
33,127861,75433051,589,7922,192,21,4208,472,200,10.9375,25665,70,453,366,193,3,389,135,129,1.5544041,49063,134,610,365,
34,126142,158391565,1255,23290,192,21,2957,266,140,10.9375,28171,76,531,367,193,4,546,202,136,2.0725389,53336,146,575,365,
35,126858,82034410,646,8870,192,51,12365,655,242,26.5625,29840,81,718,367,193,30,7109,545,236,15.544042,48302,131,626,368,
36,128827,106696194,828,17406,192,23,4040,444,175,11.979166,27008,73,511,367,193,4,444,135,111,2.0725389,48187,132,623,365,
37,128623,87919812,683,25938,192,21,3009,287,143,10.9375,26415,71,427,367,193,7,1423,364,203,3.626943,52102,142,580,366,
38,128059,114300528,892,18782,192,15,1985,210,132,7.8125,31608,86,427,367,193,0,0,0,0,0.0,55039,150,576,366,
39,131402,86272142,656,11035,192,17,2892,376,170,8.854166,29675,80,470,367,193,9,1554,309,172,4.663213,47936,131,589,365,
40,126885,83805124,660,23426,192,16,1937,241,121,8.333334,29752,80,430,368,193,0,0,0,0,0.0,51849,142,601,365,
41,128991,85014082,659,15755,192,25,3584,311,143,13.020833,24347,66,416,366,192,9,1222,258,135,4.6875,48691,132,632,367,
42,129656,98392055,758,16257,192,14,2467,388,176,7.2916665,28936,78,500,367,193,0,0,0,0,0.0,50697,138,643,366,
