run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3321,370776,111,421,33,1,117,117,117,3.030303,6831,106,467,64,33,0,0,0,0,0.0,8657,139,544,62,
2,3375,396642,117,603,32,0,0,0,0,0.0,4667,76,407,61,33,0,0,0,0,0.0,8827,144,566,61,
3,3347,418364,124,723,31,3,708,301,236,9.677419,4571,76,333,60,33,0,0,0,0,0.0,9888,162,504,61,
4,3371,393536,116,573,32,0,0,0,0,0.0,7093,112,446,63,33,0,0,0,0,0.0,10364,167,546,62,
5,3344,395573,118,559,32,0,0,0,0,0.0,4955,79,422,62,33,0,0,0,0,0.0,9129,149,573,61,
6,3311,393759,118,628,32,0,0,0,0,0.0,5769,93,389,62,33,1,76,76,76,3.030303,7774,125,589,62,
7,3353,391142,116,433,32,0,0,0,0,0.0,6311,103,494,61,33,0,0,0,0,0.0,8123,131,435,62,
8,3353,407727,121,625,32,1,86,86,86,3.125,5770,91,347,63,33,0,0,0,0,0.0,9161,150,544,61,
9,3401,390389,114,612,32,0,0,0,0,0.0,6357,102,478,62,33,0,0,0,0,0.0,8933,146,492,61,
10,3445,415073,120,705,32,2,218,154,109,6.25,5959,96,433,62,33,0,0,0,0,0.0,9424,152,556,62,
11,3454,408098,118,635,32,0,0,0,0,0.0,5531,90,526,61,33,0,0,0,0,0.0,7976,130,554,61,
12,3287,394302,119,597,32,0,0,0,0,0.0,5740,94,401,61,33,0,0,0,0,0.0,8327,136,521,61,
13,3313,389718,117,572,32,0,0,0,0,0.0,5315,84,339,63,33,0,0,0,0,0.0,9354,155,589,60,
14,3371,419955,124,795,31,0,0,0,0,0.0,6325,102,458,62,33,0,0,0,0,0.0,8456,138,534,61,
15,3358,386062,114,501,32,0,0,0,0,0.0,7269,115,418,63,33,0,0,0,0,0.0,8683,142,540,61,
16,3484,410629,117,487,32,1,74,74,74,3.125,5890,95,384,62,33,0,0,0,0,0.0,7811,128,581,61,
17,3407,404895,118,531,32,1,93,93,93,3.125,5457,88,371,62,33,0,0,0,0,0.0,8165,136,601,60,
18,3383,403988,119,459,32,0,0,0,0,0.0,5466,88,472,62,33,2,185,121,92,6.060606,6840,108,486,63,
19,3318,392642,118,618,32,0,0,0,0,0.0,5575,88,454,63,33,0,0,0,0,0.0,6518,106,524,61,
20,3202,394626,123,486,32,4,512,169,128,12.5,5694,91,384,62,33,0,0,0,0,0.0,8464,138,543,61,
21,3204,378041,117,533,32,1,123,123,123,3.125,6334,102,426,62,33,0,0,0,0,0.0,9645,158,595,61,
22,3470,430664,124,555,32,3,306,167,102,9.375,5716,90,400,63,33,1,63,63,63,3.030303,10503,169,662,62,
23,3242,369664,114,541,32,0,0,0,0,0.0,6563,105,469,62,33,0,0,0,0,0.0,8711,142,578,61,
24,3351,419079,125,662,32,6,687,187,114,18.75,5665,94,418,60,33,0,0,0,0,0.0,8495,139,475,61,
25,3276,384763,117,566,32,1,68,68,68,3.125,5670,88,408,64,33,0,0,0,0,0.0,8750,143,528,61,
26,3348,413363,123,772,32,5,603,195,120,15.625,4994,80,357,62,33,0,0,0,0,0.0,7884,127,531,62,
27,3297,380612,115,603,32,0,0,0,0,0.0,4665,74,373,63,33,0,0,0,0,0.0,10393,173,566,60,
28,3320,379984,114,541,32,0,0,0,0,0.0,4464,70,352,63,33,0,0,0,0,0.0,9491,155,527,61,
29,3285,378684,115,462,32,0,0,0,0,0.0,6590,104,404,63,33,0,0,0,0,0.0,9630,155,584,62,
30,3159,375649,118,705,31,0,0,0,0,0.0,5784,96,424,60,33,0,0,0,0,0.0,9835,161,556,61,
31,3273,374303,114,538,32,0,0,0,0,0.0,5932,95,417,62,33,0,0,0,0,0.0,8314,136,532,61,
32,3402,387210,113,453,32,0,0,0,0,0.0,6551,105,436,62,33,0,0,0,0,0.0,9872,161,538,61,
33,3391,425369,125,743,32,2,220,155,110,6.25,5949,94,473,63,33,4,641,254,160,12.121212,8662,142,534,61,
34,3314,395022,119,684,32,1,70,70,70,3.125,6305,100,436,63,33,0,0,0,0,0.0,8382,139,585,60,
35,3514,427444,121,554,31,0,0,0,0,0.0,5193,85,443,61,33,1,135,135,135,3.030303,8889,145,554,61,
36,3337,386101,115,567,32,0,0,0,0,0.0,6501,103,359,63,33,0,0,0,0,0.0,9524,156,547,61,
37,3395,398810,117,541,32,0,0,0,0,0.0,7355,116,415,63,33,0,0,0,0,0.0,8695,142,487,61,
38,3271,384327,117,520,32,0,0,0,0,0.0,5070,81,397,62,33,1,88,88,88,3.030303,7200,118,440,61,
39,3387,410966,121,527,32,1,135,135,135,3.125,6030,95,424,63,33,0,0,0,0,0.0,9528,156,534,61,
40,3304,420789,127,786,32,6,1087,230,181,18.75,6382,99,421,64,33,0,0,0,0,0.0,6443,105,554,61,
41,3277,395224,120,466,33,4,475,179,118,12.121212,5861,93,439,63,33,0,0,0,0,0.0,7447,122,461,61,
42,3494,421517,120,770,32,0,0,0,0,0.0,5890,95,398,62,33,1,135,135,135,3.030303,7614,124,524,61,
43,3284,384173,116,496,32,0,0,0,0,0.0,6135,98,478,62,33,0,0,0,0,0.0,7969,130,520,61,
44,3261,410404,125,528,32,2,212,151,106,6.25,6483,104,444,62,33,0,0,0,0,0.0,8927,146,514,61,
45,3392,392282,115,638,32,0,0,0,0,0.0,4688,75,498,62,33,0,0,0,0,0.0,10107,165,591,61,
46,3372,406286,120,628,32,1,136,136,136,3.125,6995,111,441,63,33,0,0,0,0,0.0,8937,146,497,61,
47,3457,431141,124,586,32,1,140,140,140,3.125,4891,78,415,62,33,0,0,0,0,0.0,8126,133,499,61,
48,3376,412093,122,486,32,3,321,172,107,9.375,4968,81,401,61,33,0,0,0,0,0.0,10924,176,567,62,
49,3412,390680,114,538,32,0,0,0,0,0.0,6668,105,476,63,33,0,0,0,0,0.0,8527,139,476,61,
50,3403,416841,122,605,32,3,528,239,176,9.375,5728,92,389,62,33,0,0,0,0,0.0,7615,124,504,61,
51,3368,406380,120,783,32,0,0,0,0,0.0,6047,97,412,62,33,1,122,122,122,3.030303,7284,119,523,61,
52,3413,387165,113,597,32,0,0,0,0,0.0,5577,88,430,63,33,0,0,0,0,0.0,7603,122,515,62,
53,3379,397599,117,492,32,2,212,142,106,6.25,6819,109,392,62,33,0,0,0,0,0.0,8192,134,459,61,
54,3370,407873,121,794,32,3,444,213,148,9.375,6406,101,472,63,33,0,0,0,0,0.0,9492,153,593,62,
55,3325,389168,117,450,32,0,0,0,0,0.0,6328,102,430,62,33,0,0,0,0,0.0,8826,142,559,62,
56,3481,427189,122,571,32,1,135,135,135,3.125,6668,105,448,63,33,0,0,0,0,0.0,9830,161,564,61,
57,3327,377895,113,519,32,0,0,0,0,0.0,6981,112,477,62,33,0,0,0,0,0.0,8510,139,440,61,
58,3354,411506,122,564,32,1,94,94,94,3.125,5859,94,493,62,33,0,0,0,0,0.0,8403,135,491,62,
59,3339,391510,117,733,32,0,0,0,0,0.0,5791,93,375,62,33,0,0,0,0,0.0,9233,151,481,61,
60,3270,388811,118,531,33,1,107,107,107,3.030303,5183,82,392,63,33,0,0,0,0,0.0,10546,170,620,62,
61,3392,392475,115,735,32,0,0,0,0,0.0,6359,102,470,62,33,0,0,0,0,0.0,9275,152,567,61,
62,3269,399037,122,697,32,1,135,135,135,3.125,6469,104,437,62,33,0,0,0,0,0.0,9893,162,512,61,
63,3396,428944,126,521,32,2,209,123,104,6.25,4663,75,392,62,33,0,0,0,0,0.0,9466,155,614,61,
64,3262,391743,120,497,32,0,0,0,0,0.0,5103,82,389,62,33,0,0,0,0,0.0,7806,127,508,61,
65,3451,407992,118,704,32,0,0,0,0,0.0,6363,101,461,63,33,0,0,0,0,0.0,9442,154,512,61,
66,3258,378571,116,534,32,0,0,0,0,0.0,6322,101,394,62,33,0,0,0,0,0.0,7308,119,488,61,
67,3331,399240,119,449,32,1,135,135,135,3.125,6505,104,400,62,33,0,0,0,0,0.0,8672,144,581,60,
68,3431,429666,125,594,32,1,112,112,112,3.125,7810,123,406,63,33,1,89,89,89,3.030303,8319,136,499,61,
69,3395,402875,118,526,32,0,0,0,0,0.0,7036,113,420,62,33,0,0,0,0,0.0,8415,137,505,61,
70,3192,375313,117,495,32,0,0,0,0,0.0,5957,96,523,62,33,0,0,0,0,0.0,7151,119,583,60,
71,3341,423720,126,469,33,2,229,122,114,6.060606,5485,87,442,63,33,0,0,0,0,0.0,10896,175,589,62,
72,3404,404531,118,476,32,1,102,102,102,3.125,6706,108,436,62,33,0,0,0,0,0.0,9180,153,529,60,
73,3404,396841,116,473,32,0,0,0,0,0.0,4925,78,373,63,33,0,0,0,0,0.0,8500,137,558,62,
74,3303,419764,127,733,32,2,206,136,103,6.25,5224,84,472,62,33,3,507,234,169,9.090909,8593,138,508,62,
75,3233,382890,118,430,32,1,117,117,117,3.125,7146,115,415,62,33,0,0,0,0,0.0,9827,158,596,62,
76,3213,366930,114,465,32,0,0,0,0,0.0,7121,114,393,62,33,0,0,0,0,0.0,8833,147,620,60,
77,3424,390465,114,499,32,0,0,0,0,0.0,6608,104,438,63,33,0,0,0,0,0.0,9420,149,577,63,
78,3287,374393,113,511,32,0,0,0,0,0.0,7468,118,551,63,33,0,0,0,0,0.0,8350,136,598,61,
