run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16933,2143272,126,645,192,6,1152,332,192,3.125,32635,89,529,366,193,0,0,0,0,0.0,64228,175,637,366,
2,16989,2122256,124,736,192,3,367,161,122,1.5625,34565,94,468,366,193,0,0,0,0,0.0,64083,174,610,367,
3,16962,2102388,123,679,192,3,351,135,117,1.5625,33859,92,444,367,193,1,73,73,73,0.5181347,62898,171,606,366,
4,16979,2112529,124,729,192,1,87,87,87,0.5208334,36661,99,606,367,193,1,72,72,72,0.5181347,63200,173,648,365,
5,16994,2126759,125,688,192,3,277,135,92,1.5625,36387,99,488,367,193,1,146,146,146,0.5181347,62363,170,627,365,
6,17100,2112540,123,624,192,2,270,135,135,1.0416667,37316,101,532,366,193,0,0,0,0,0.0,65368,178,708,366,
7,16910,2131729,126,712,192,9,1204,256,133,4.6875,33789,92,496,366,193,0,0,0,0,0.0,62933,171,645,366,
8,16990,2101392,123,659,192,6,637,179,106,3.125,32898,89,420,366,193,1,135,135,135,0.5181347,63184,173,639,365,
9,16761,2061292,122,654,192,1,135,135,135,0.5208334,36975,100,473,367,193,0,0,0,0,0.0,61419,168,598,365,
10,17002,2319834,136,1092,192,29,5672,431,195,15.104167,37282,101,508,366,193,3,282,135,94,1.5544041,53426,146,652,365,
11,16972,2100319,123,781,192,4,603,221,150,2.0833335,39491,107,466,366,193,1,135,135,135,0.5181347,65279,178,616,365,
12,16847,2049426,121,670,192,5,795,273,159,2.6041665,35580,97,494,366,193,0,0,0,0,0.0,66211,181,728,365,
13,17111,2150445,125,1078,192,16,3198,454,199,8.333334,34845,94,507,367,193,2,229,135,114,1.0362694,60490,165,671,366,
14,16974,2129360,125,1023,192,11,1746,352,158,5.729167,40028,109,636,366,193,0,0,0,0,0.0,60891,166,625,365,
15,16925,2147396,126,786,192,5,748,247,149,2.6041665,36164,98,461,367,193,0,0,0,0,0.0,61821,169,629,365,
16,16840,2134309,126,760,192,4,541,136,135,2.0833335,35390,96,465,365,193,0,0,0,0,0.0,62865,172,643,364,
17,17016,2142309,125,891,192,9,1285,285,142,4.6875,33970,92,434,366,193,5,1045,323,209,2.5906737,61638,168,642,366,
18,16994,2108195,124,659,192,2,171,108,85,1.0416667,35152,96,446,366,193,0,0,0,0,0.0,66249,182,629,364,
19,17233,2195721,127,791,192,13,2067,320,159,6.7708335,34973,95,487,368,193,0,0,0,0,0.0,61646,168,598,365,
20,16874,2167614,128,701,192,6,661,167,110,3.125,35488,96,464,366,193,0,0,0,0,0.0,60252,165,650,365,
21,16959,2072855,122,552,192,0,0,0,0,0.0,36323,99,502,365,193,1,96,96,96,0.5181347,64854,177,651,365,
22,16906,2109700,124,579,192,4,483,181,120,2.0833335,37606,102,495,367,193,0,0,0,0,0.0,63710,174,684,365,
23,16914,2129232,125,643,192,9,1281,237,142,4.6875,33840,92,463,366,193,2,210,150,105,1.0362694,65684,179,619,366,
24,16970,2114649,124,673,192,4,567,222,141,2.0833335,34336,93,471,367,193,0,0,0,0,0.0,60982,167,672,365,
25,16848,2071313,122,768,192,0,0,0,0,0.0,33936,92,506,366,193,0,0,0,0,0.0,61019,167,578,365,
26,16893,2076318,122,734,192,3,426,207,142,1.5625,33379,90,477,367,193,0,0,0,0,0.0,57819,158,679,364,
27,17124,2168248,126,686,192,1,135,135,135,0.5208334,33190,90,475,367,193,0,0,0,0,0.0,66161,181,565,365,
28,16756,2056545,122,591,193,6,667,173,111,3.1088083,37414,102,484,366,193,0,0,0,0,0.0,62908,172,604,365,
29,17044,2128320,124,794,192,4,376,141,94,2.0833335,32089,87,426,365,193,3,380,161,126,1.5544041,61459,168,625,365,
30,17013,2147263,126,718,192,7,970,208,138,3.6458333,35786,97,532,366,193,0,0,0,0,0.0,63354,173,633,365,
31,16960,2207473,130,766,192,18,2250,266,125,9.375,32121,87,508,366,193,0,0,0,0,0.0,60186,164,606,366,
32,16919,2137128,126,768,192,5,815,277,163,2.6041665,37269,101,625,367,193,0,0,0,0,0.0,67113,183,682,366,
33,17030,2108076,123,674,192,11,2097,393,190,5.729167,35402,96,542,367,193,0,0,0,0,0.0,62837,171,682,366,
34,16666,2111323,126,889,192,9,1329,233,147,4.6875,38355,104,484,367,193,3,450,206,150,1.5544041,60211,165,662,364,
35,16889,2090190,123,846,192,5,627,184,125,2.6041665,33190,90,514,367,193,7,815,179,116,3.626943,60716,166,591,364,
36,17028,2156990,126,705,192,5,519,154,103,2.6041665,34718,94,537,367,193,0,0,0,0,0.0,64214,175,597,366,
37,17219,2203064,127,797,192,14,1977,287,141,7.2916665,36289,99,495,366,193,0,0,0,0,0.0,61324,168,638,365,
38,16648,2052557,123,667,192,5,390,103,78,2.6041665,34376,93,452,366,193,0,0,0,0,0.0,63717,174,622,365,
39,17070,2112124,123,748,192,1,148,148,148,0.5208334,34225,93,462,368,193,0,0,0,0,0.0,61825,168,613,366,
40,17158,2193708,127,805,192,6,831,214,138,3.125,33914,92,447,366,193,5,1015,317,203,2.5906737,60767,166,602,365,
41,17180,2202851,128,646,192,5,667,238,133,2.6041665,33200,90,501,367,193,0,0,0,0,0.0,60944,166,657,365,
42,17140,2189048,127,737,192,12,1882,289,156,6.25,35292,96,498,367,193,7,1318,349,188,3.626943,58313,160,668,364,
43,16936,2082096,122,618,192,2,173,99,86,1.0416667,34575,94,482,366,193,0,0,0,0,0.0,63338,173,651,365,
44,16902,2135830,126,689,192,6,693,171,115,3.125,33599,91,505,367,193,0,0,0,0,0.0,62807,172,695,365,
45,16979,2087730,122,695,192,2,207,135,103,1.0416667,37066,101,475,366,193,0,0,0,0,0.0,67606,185,659,364,
46,16921,2110513,124,765,192,9,1520,321,168,4.6875,34085,92,409,368,193,0,0,0,0,0.0,58366,159,605,365,
47,17002,2163948,127,848,192,11,1372,215,124,5.729167,36412,99,449,366,193,0,0,0,0,0.0,63611,174,614,365,
48,17201,2148436,124,648,192,5,653,214,130,2.6041665,32864,89,511,366,193,0,0,0,0,0.0,63030,172,653,365,
