run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3319,383221,115,505,32,0,0,0,0,0.0,7174,115,408,62,33,0,0,0,0,0.0,10942,176,586,62,
2,3296,416580,126,585,32,1,135,135,135,3.125,5578,89,369,62,33,0,0,0,0,0.0,8562,135,458,63,
3,3423,404131,118,478,32,0,0,0,0,0.0,5513,87,410,63,33,0,0,0,0,0.0,10669,172,576,62,
4,3296,385148,116,729,32,0,0,0,0,0.0,7643,121,606,63,33,0,0,0,0,0.0,10756,176,648,61,
5,3403,427933,125,664,32,2,198,135,99,6.25,4969,78,449,63,33,0,0,0,0,0.0,10990,180,616,61,
6,3317,385710,116,450,32,0,0,0,0,0.0,7833,126,532,62,33,0,0,0,0,0.0,11546,186,708,62,
7,3357,385629,114,540,32,0,0,0,0,0.0,5335,86,496,62,33,0,0,0,0,0.0,10719,172,583,62,
8,3391,387583,114,505,32,0,0,0,0,0.0,7011,113,393,62,33,0,0,0,0,0.0,11973,196,639,61,
9,3365,388590,115,654,32,0,0,0,0,0.0,5067,80,360,63,33,0,0,0,0,0.0,9713,159,526,61,
10,3334,513356,153,1068,32,9,1773,354,197,28.125,5865,94,487,62,33,1,62,62,62,3.030303,6527,107,569,61,
11,3351,395403,117,557,32,0,0,0,0,0.0,6255,100,398,62,32,1,135,135,135,3.125,10069,165,556,61,
12,3337,381853,114,554,32,0,0,0,0,0.0,6807,109,407,62,33,0,0,0,0,0.0,9251,151,590,61,
13,3477,393953,113,482,32,0,0,0,0,0.0,6844,108,424,63,33,0,0,0,0,0.0,10175,164,501,62,
14,3272,383777,117,541,32,0,0,0,0,0.0,6758,109,378,62,33,0,0,0,0,0.0,9729,159,620,61,
15,3322,386821,116,623,32,0,0,0,0,0.0,7317,116,461,63,33,0,0,0,0,0.0,8693,142,548,61,
