run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3318,388773,117,550,32,0,0,0,0,0.0,3550,57,294,62,33,0,0,0,0,0.0,10892,181,552,60,
2,3350,379587,113,443,32,0,0,0,0,0.0,5494,87,379,63,33,0,0,0,0,0.0,9835,158,521,62,
3,3432,411941,120,541,32,1,135,135,135,3.125,3746,59,368,63,33,0,0,0,0,0.0,8745,143,463,61,
4,3452,399876,115,529,32,0,0,0,0,0.0,4381,70,371,62,33,0,0,0,0,0.0,9774,157,542,62,
5,3380,397221,117,564,32,0,0,0,0,0.0,6126,97,367,63,33,0,0,0,0,0.0,9562,154,451,62,
6,3311,381747,115,485,32,0,0,0,0,0.0,6505,103,399,63,33,0,0,0,0,0.0,10047,164,550,61,
7,3437,399244,116,454,32,0,0,0,0,0.0,4739,76,384,62,33,0,0,0,0,0.0,12287,201,624,61,
8,3428,453782,132,772,32,7,1411,344,201,21.875,4773,76,350,62,33,0,0,0,0,0.0,8942,146,509,61,
9,3276,392126,119,453,32,1,140,140,140,3.125,5211,82,339,63,33,0,0,0,0,0.0,9373,153,546,61,
10,3429,416330,121,465,32,1,99,99,99,3.125,5066,80,424,63,33,0,0,0,0,0.0,7649,121,499,63,
11,3392,408061,120,548,32,2,239,172,119,6.25,4753,76,310,62,33,0,0,0,0,0.0,7824,128,477,61,
12,3361,385882,114,625,32,0,0,0,0,0.0,5525,87,408,63,33,0,0,0,0,0.0,8474,138,526,61,
13,3445,418375,121,659,32,1,84,84,84,3.125,5858,92,503,63,33,0,0,0,0,0.0,9871,159,465,62,
14,3352,391692,116,512,32,0,0,0,0,0.0,5154,83,410,62,33,0,0,0,0,0.0,11548,186,503,62,
15,3305,376768,113,586,32,0,0,0,0,0.0,6354,99,407,64,33,0,0,0,0,0.0,10203,164,542,62,
16,3322,379560,114,547,32,0,0,0,0,0.0,6111,98,367,62,33,0,0,0,0,0.0,10774,176,539,61,
17,3364,413922,123,641,32,3,324,173,108,9.375,6140,97,396,63,33,0,0,0,0,0.0,10497,172,558,61,
18,3370,381290,113,469,32,0,0,0,0,0.0,5092,80,398,63,33,0,0,0,0,0.0,8546,140,471,61,
19,3453,403675,116,557,32,0,0,0,0,0.0,6002,95,399,63,33,0,0,0,0,0.0,12678,207,612,61,
20,3358,381883,113,498,33,3,433,204,144,9.090909,6299,98,413,64,33,0,0,0,0,0.0,9126,147,603,62,
21,3336,394187,118,468,32,0,0,0,0,0.0,4619,73,428,63,33,0,0,0,0,0.0,10030,164,579,61,
22,3479,425198,122,488,32,1,135,135,135,3.125,6482,102,380,63,33,0,0,0,0,0.0,10402,170,561,61,
