run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16986,2917493,171,1565,192,115,65371,1270,568,59.895832,29256,79,1025,366,193,100,59544,1378,595,51.813473,39898,109,898,365,
2,16918,2103311,124,607,192,12,1587,236,132,6.25,26710,72,388,366,193,2,165,105,82,1.0362694,49477,135,534,366,
3,16868,2467058,146,1427,188,47,15773,886,335,25.0,30459,85,942,358,191,28,10812,875,386,14.659686,39591,109,594,362,
4,16860,2632289,156,1541,192,85,33182,1138,390,44.270836,28734,78,730,367,193,57,22944,886,402,29.533678,39978,108,702,367,
5,17033,2418425,141,1140,188,40,17445,1043,436,21.276596,34071,94,643,359,189,22,12874,856,585,11.640212,44908,125,569,359,
6,16672,3011544,180,1871,187,107,108269,1809,1011,57.21925,33214,93,825,356,187,94,94513,1688,1005,50.26738,37354,105,941,354,
7,17154,2386376,139,1003,191,60,15086,618,251,31.413612,28486,77,558,366,193,33,10387,802,314,17.098446,43645,119,594,366,
8,17149,2312688,134,724,192,38,5711,338,150,19.791668,25290,68,487,368,193,21,4338,457,206,10.880829,46686,127,546,366,
9,16881,4046571,239,2921,178,110,97590,2407,887,61.79775,38154,112,767,338,183,98,100441,2760,1024,53.55191,48785,141,1011,345,
10,17020,2190946,128,752,192,27,3620,351,134,14.0625,28246,77,425,366,193,15,2070,245,138,7.772021,42013,115,673,365,
11,17055,2411057,141,1215,191,68,15574,641,229,35.602097,27083,74,617,363,191,38,7901,591,207,19.895288,39026,107,776,364,
12,16906,2167789,128,644,192,14,1721,213,122,7.2916665,26796,73,464,367,193,7,933,224,133,3.626943,41604,113,545,366,
13,16917,2264645,133,743,192,41,9462,514,230,21.354168,30005,81,542,367,192,24,5711,601,237,12.5,40772,112,588,364,
14,16957,2174781,128,788,192,23,4176,415,181,11.979166,29728,81,458,366,193,5,345,77,69,2.5906737,42716,116,598,366,
15,17064,2187176,128,659,192,27,3913,316,144,14.0625,29143,79,434,367,193,0,0,0,0,0.0,42403,116,545,365,
16,16842,2174984,129,726,192,36,5246,333,145,18.75,27875,76,504,366,193,7,947,261,135,3.626943,45946,125,547,365,
17,17084,3290575,192,2273,188,121,137663,1755,1137,64.3617,35110,97,1144,359,189,119,128677,2015,1081,62.96296,38357,107,771,358,
18,17028,2387196,140,875,192,56,9510,363,169,29.166666,23126,63,565,366,193,30,7715,611,257,15.544042,41450,113,706,365,
19,16792,2270113,135,934,192,37,7012,551,189,19.270832,24239,66,454,367,193,26,4066,344,156,13.471502,39235,107,627,365,
20,16897,2352724,139,943,192,62,13430,628,216,32.291664,29898,81,748,368,192,31,4714,334,152,16.145832,31949,87,539,365,
21,17178,3733137,217,2251,183,141,180633,2547,1281,77.04918,41478,118,818,351,187,144,166126,2194,1153,77.00535,40803,114,1307,355,
22,17064,2455472,143,1282,192,63,21832,899,346,32.8125,31094,84,755,367,191,50,17201,698,344,26.17801,39586,109,563,363,
23,16893,2587021,153,1788,189,49,25860,1284,527,25.925926,31086,86,974,360,189,39,17779,937,455,20.63492,43459,121,687,359,
24,17274,2218864,128,788,192,36,4790,274,133,18.75,25499,69,434,366,193,12,1728,253,144,6.2176166,38965,106,563,366,
25,16974,2173797,128,804,192,21,2481,257,118,10.9375,25228,68,419,366,193,9,1102,221,122,4.663213,46593,127,591,365,
26,17047,2263684,132,743,192,30,5209,370,173,15.625,27420,74,529,366,193,13,1897,352,145,6.735751,43410,118,555,365,
27,16769,2272674,135,771,192,38,5864,358,154,19.791668,27600,75,501,366,193,7,926,260,132,3.626943,36174,99,528,365,
28,16988,2204081,129,840,193,33,5430,426,164,17.098446,26186,71,500,365,193,16,2489,283,155,8.290155,43622,119,571,366,
29,17214,2927980,170,1551,192,103,58691,1199,569,53.645832,32560,88,807,367,193,91,48524,1255,533,47.15026,40079,109,586,365,
30,16996,2457141,144,1174,192,56,15129,722,270,29.166666,29691,80,684,368,193,43,6980,351,162,22.279793,38232,104,580,365,
31,17102,2229535,130,764,192,32,6147,425,192,16.666668,28614,77,689,367,192,8,1616,356,202,4.166667,43627,119,547,366,
32,16871,3141308,186,1918,187,123,72435,1716,588,65.7754,44635,125,960,356,184,111,51508,1969,464,60.326088,40821,117,787,348,
33,16963,4623884,272,2322,180,130,264705,3462,2036,72.22222,43533,128,798,340,181,130,251213,3136,1932,71.823204,46415,135,1037,342,
34,16841,2333956,138,717,192,64,12017,418,187,33.333336,29743,81,537,367,193,31,6231,492,201,16.062176,40071,109,546,365,
35,16985,2287937,134,901,192,45,9792,581,217,23.4375,27789,75,578,366,193,32,6423,474,200,16.58031,41763,114,571,364,
36,17023,2931755,172,1360,189,108,54718,1483,506,57.14286,42776,119,876,359,188,74,36301,1351,490,39.361702,33213,93,597,356,
37,16895,2278034,134,836,192,44,8062,425,183,22.916668,26436,72,509,366,193,22,3290,339,149,11.398964,43503,119,622,365,
38,17294,2252529,130,917,192,27,5124,458,189,14.0625,30301,82,506,367,193,5,703,221,140,2.5906737,43850,120,565,365,
39,16879,2425009,143,1207,189,56,14397,929,257,29.62963,26891,74,469,361,191,22,9728,962,442,11.518325,38341,106,1038,361,
40,17008,2188658,128,836,192,28,4260,383,152,14.583333,27425,74,481,368,193,10,1422,238,142,5.1813474,47614,130,714,365,
41,17121,2226928,130,885,192,26,4982,403,191,13.541667,29600,80,433,367,193,5,638,194,127,2.5906737,44630,122,564,365,
42,16910,3531557,208,2135,188,132,150934,2217,1143,70.21276,37386,104,739,358,189,138,142247,2002,1030,73.01588,43260,120,839,359,
43,16988,3525186,207,2886,183,64,88976,2833,1390,34.972675,40318,116,1008,347,183,56,75792,2348,1353,30.601093,47698,137,959,346,
44,16881,2766060,163,1142,190,124,85649,1258,690,65.26316,32509,89,565,363,191,126,79988,1155,634,65.96858,45344,125,990,360,
45,17036,2733397,160,1107,189,102,68991,1242,676,53.968258,35964,99,750,361,187,93,56847,1401,611,49.73262,36299,102,804,354,
46,17128,2277875,132,847,192,38,8177,599,215,19.791668,28197,77,602,366,193,20,3068,304,153,10.362695,38906,106,555,366,
47,16875,2608399,154,1182,187,86,32711,1171,380,45.989304,32733,91,658,358,192,73,20917,702,286,38.020836,37028,101,560,365,
48,16856,2152485,127,831,192,24,4184,420,174,12.5,26198,71,482,365,193,14,1856,225,132,7.253886,43754,119,572,366,
49,16883,5273120,312,2448,175,132,323196,4644,2448,75.428566,57217,171,1198,334,175,121,298266,4357,2465,69.14285,48780,148,829,329,
50,16810,2158708,128,721,192,26,4760,447,183,13.541667,25233,68,464,366,193,13,2202,360,169,6.735751,43843,119,653,366,
51,17114,2212411,129,911,192,27,6345,573,235,14.0625,29364,80,453,367,192,5,659,211,131,2.6041665,36264,99,483,363,
52,17047,2671011,156,1315,192,87,26158,804,300,45.3125,28225,77,721,366,193,58,19440,829,335,30.051813,43600,119,785,366,
53,16879,2507846,148,1175,192,83,27104,809,326,43.229164,29410,80,600,366,192,59,21416,781,362,30.729166,39704,109,738,364,
54,16722,2242940,134,1130,192,29,5907,512,203,15.104167,26646,72,503,366,193,13,2269,361,174,6.735751,40184,110,517,365,
55,17047,2320503,136,779,191,37,6628,473,179,19.371727,25901,70,440,366,192,10,1108,200,110,5.208333,39183,107,548,363,
56,16905,2268781,134,920,192,29,6698,542,230,15.104167,28101,76,452,367,193,12,2365,362,197,6.2176166,42972,118,538,364,
57,16965,2234203,131,992,192,31,5807,390,187,16.145832,26990,74,460,364,192,14,2138,313,152,7.2916665,39204,108,540,363,
58,16919,2149044,127,685,192,22,3478,333,158,11.458334,27044,73,475,367,193,0,0,0,0,0.0,42073,114,608,366,
59,16965,2200009,129,819,192,32,6743,554,210,16.666668,28940,78,599,367,193,12,2045,287,170,6.2176166,40918,111,548,366,
60,17002,2924123,171,1335,191,113,45341,990,401,59.1623,35413,97,709,365,191,101,32108,663,317,52.879585,31379,86,549,364,
61,17208,2344379,136,848,192,38,7764,413,204,19.791668,24678,67,446,366,193,23,4077,401,177,11.917099,42212,115,550,365,
62,17013,2271097,133,722,192,30,5095,400,169,15.625,24691,67,488,365,193,13,1436,171,110,6.735751,36706,100,611,366,
63,17127,2309580,134,969,191,48,10428,678,217,25.130888,30290,83,552,364,192,25,6283,580,251,13.020833,42841,117,532,364,
64,17024,5051880,296,3531,178,101,159170,3657,1575,56.74157,43345,128,1190,338,177,90,138753,3719,1541,50.847458,43433,130,1103,334,
65,16649,2179535,130,944,192,32,4774,455,149,16.666668,26730,72,471,367,193,3,366,139,122,1.5544041,38817,106,579,366,
66,16869,2194095,130,622,192,25,4161,313,166,13.020833,26842,73,479,367,193,6,792,220,132,3.1088083,45060,123,615,366,
67,17109,2452936,143,1239,191,56,18033,875,322,29.319372,29305,80,774,364,191,44,11060,648,251,23.03665,41905,115,747,363,
68,16857,2315163,137,1050,192,51,8981,526,176,26.5625,26156,71,543,367,192,30,5542,422,184,15.625,41847,114,593,364,
69,16934,2302264,135,801,192,32,4071,257,127,16.666668,25588,69,423,366,193,7,780,197,111,3.626943,42857,117,626,365,
70,16942,3421774,201,2140,184,97,82074,2024,846,52.717392,40048,114,1082,349,186,91,68821,1940,756,48.924732,42209,120,718,351,
71,16843,2189080,129,738,192,18,2514,260,139,9.375,27747,75,461,366,193,4,605,245,151,2.0725389,46176,126,581,365,
72,16809,2313557,137,793,190,54,17533,806,324,28.421053,30616,84,747,364,191,21,5283,470,251,10.994764,37718,104,574,361,
73,16866,2684764,159,1350,190,97,31195,1106,321,51.05263,30799,85,748,361,191,77,25251,793,327,40.314137,40590,112,735,361,
74,16830,3272599,194,2411,187,134,110699,2064,826,71.65775,39956,111,1034,357,187,121,95866,1792,792,64.70589,41321,116,825,355,
75,17005,2494037,146,1395,192,62,21271,961,343,32.291664,26950,73,601,366,193,49,15653,738,319,25.388601,43474,119,791,365,
76,17137,2946864,171,1638,192,125,65679,1392,525,65.10417,33658,91,725,366,191,106,51659,1143,487,55.497383,33656,92,825,362,
77,16901,2285118,135,990,192,28,4252,446,151,14.583333,25863,70,486,368,193,11,1565,243,142,5.699482,43983,120,549,366,
78,17015,2502070,147,1294,191,63,17995,705,285,32.98429,25930,71,621,365,193,45,10625,551,236,23.316061,41034,112,629,366,
79,17031,2473216,145,1145,192,63,14543,569,230,32.8125,29216,79,621,367,193,37,8860,573,239,19.170984,42356,116,642,365,
80,16818,2202361,130,791,192,18,2829,401,157,9.375,25766,70,445,366,193,11,1511,271,137,5.699482,43748,119,678,366,
81,17054,2690751,157,1274,190,106,42690,878,402,55.78948,39172,107,760,364,191,88,24964,736,283,46.0733,34335,94,678,363,
82,16888,2557555,151,1417,192,79,26841,924,339,41.145836,26865,73,688,366,193,60,19233,673,320,31.088083,38489,105,618,364,
83,17138,2246773,131,812,192,31,6296,492,203,16.145832,27285,74,467,366,193,15,1868,252,124,7.772021,38250,104,539,366,
84,16835,2337578,138,1240,188,48,9992,964,208,25.531916,26427,74,550,357,193,30,6824,537,227,15.544042,41244,112,559,365,
85,16921,2607459,154,1257,191,94,36226,881,385,49.21466,28106,77,606,364,192,88,33255,926,377,45.833336,38989,107,551,363,
86,17219,2321441,134,914,191,55,16948,612,308,28.79581,26693,72,587,366,192,45,12870,770,286,23.4375,40038,110,617,362,
87,16911,2341284,138,1293,192,49,11541,623,235,25.520834,27562,75,692,367,193,33,7731,663,234,17.098446,40844,112,592,364,
88,17008,4909818,288,2972,181,123,162672,3016,1322,67.9558,43438,125,818,346,182,114,152843,2909,1340,62.637363,45688,132,1188,344,
89,17031,2562077,150,1032,192,69,21513,751,311,35.9375,29850,81,574,366,193,56,15633,716,279,29.015545,39198,107,705,366,
90,16736,2390560,142,1492,190,36,13723,955,381,18.947369,29453,81,867,361,191,20,7088,681,354,10.471204,45534,125,643,363,
91,16876,2194837,130,1252,190,29,7453,702,257,15.263158,26881,73,646,364,191,5,748,250,149,2.617801,47726,131,596,362,
92,17066,2418416,141,864,192,60,11240,434,187,31.25,23515,64,499,367,193,35,7219,583,206,18.134714,35961,98,597,364,
93,16823,2285132,135,1065,192,54,9528,529,176,28.125,29457,80,601,368,193,24,4274,441,178,12.435233,42081,114,611,366,
94,17049,2457531,144,968,192,96,29410,823,306,50.0,34788,95,729,366,193,67,17131,589,255,34.715027,37337,102,631,365,
95,16867,2469115,146,1242,190,62,23080,824,372,32.63158,33137,91,773,362,191,51,14175,571,277,26.701569,40915,113,834,362,
96,16848,2240089,132,689,192,47,11486,645,244,24.479168,27153,73,685,367,193,39,8329,553,213,20.207254,43259,118,588,365,
97,16881,2269436,134,853,191,42,9489,539,225,21.989529,23808,65,538,365,193,32,7402,614,231,16.58031,42934,117,634,366,
98,17137,2976695,173,1612,185,107,84016,1744,785,57.837837,35523,101,938,351,184,97,76410,2266,787,52.717392,39464,113,836,348,
