run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,3369,411894,122,514,32,1,135,135,135,3.125,5057,80,432,63,33,0,0,0,0,0.0,6933,113,569,61,
2,3341,383021,114,458,32,0,0,0,0,0.0,4573,73,301,62,33,1,105,105,105,3.030303,7008,113,464,62,
3,3299,414582,125,666,32,2,176,113,88,6.25,3695,59,292,62,33,0,0,0,0,0.0,5635,90,464,62,
4,3404,404069,118,546,32,0,0,0,0,0.0,4600,73,417,63,33,1,135,135,135,3.030303,9501,150,518,63,
5,3345,409238,122,548,32,2,154,85,77,6.25,5396,87,338,62,33,0,0,0,0,0.0,7102,116,523,61,
6,3209,413195,128,750,32,2,235,148,117,6.25,4203,67,493,62,33,0,0,0,0,0.0,8045,129,623,62,
7,3403,386387,113,465,32,0,0,0,0,0.0,6021,95,383,63,33,0,0,0,0,0.0,8268,133,594,62,
8,3388,455560,134,701,33,9,1194,254,132,27.272728,4348,67,402,64,32,15,3635,457,242,46.875,6491,104,470,62,
9,3351,402642,120,786,32,0,0,0,0,0.0,4570,73,430,62,33,5,903,265,180,15.151516,7309,119,432,61,
10,3359,402123,119,704,32,1,135,135,135,3.125,6457,104,425,62,33,0,0,0,0,0.0,7100,116,560,61,
11,3378,424295,125,536,32,1,135,135,135,3.125,4676,75,451,62,31,0,0,0,0,0.0,5662,94,426,60,
12,3302,396872,120,589,32,1,61,61,61,3.125,5343,84,464,63,33,1,62,62,62,3.030303,5951,95,471,62,
13,3357,378886,112,412,32,0,0,0,0,0.0,6813,108,417,63,33,0,0,0,0,0.0,7275,121,471,60,
14,3264,374255,114,476,32,0,0,0,0,0.0,6857,110,413,62,33,0,0,0,0,0.0,6246,100,462,62,
15,3455,398024,115,456,32,0,0,0,0,0.0,6519,103,422,63,33,0,0,0,0,0.0,6571,107,534,61,
16,3385,401190,118,577,32,1,79,79,79,3.125,5787,93,432,62,33,0,0,0,0,0.0,9341,153,544,61,
17,3425,407237,118,622,32,1,79,79,79,3.125,5426,88,483,61,33,0,0,0,0,0.0,6192,101,409,61,
18,3489,459368,131,875,32,5,853,279,170,15.625,4569,72,565,63,31,4,2058,611,514,12.903225,5240,91,350,57,
19,3204,382026,119,550,32,0,0,0,0,0.0,5319,85,367,62,33,0,0,0,0,0.0,6175,101,492,61,
20,3345,411248,122,600,32,4,516,192,129,12.5,6084,95,374,64,32,2,343,224,171,6.25,5359,87,487,61,
21,3325,396123,119,662,32,0,0,0,0,0.0,4205,66,341,63,33,7,1258,321,179,21.212122,8564,138,448,62,
22,3452,420503,121,646,32,1,124,124,124,3.125,4953,78,337,63,32,0,0,0,0,0.0,6822,111,390,61,
23,3347,393618,117,581,32,0,0,0,0,0.0,5307,84,425,63,33,0,0,0,0,0.0,6215,101,487,61,
24,3375,390481,115,657,32,0,0,0,0,0.0,6027,97,397,62,33,5,705,253,141,15.151516,5459,88,400,62,
25,3289,390885,118,546,32,0,0,0,0,0.0,4671,75,419,62,33,0,0,0,0,0.0,8604,141,503,61,
26,3355,420429,125,521,31,1,213,213,213,3.2258062,6084,101,426,60,33,1,67,67,67,3.030303,6701,109,526,61,
27,3366,404400,120,553,32,0,0,0,0,0.0,4683,75,433,62,33,1,68,68,68,3.030303,6139,100,427,61,
28,3276,389068,118,544,32,0,0,0,0,0.0,5200,85,431,61,33,0,0,0,0,0.0,6586,106,422,62,
29,3313,383744,115,516,32,0,0,0,0,0.0,5656,89,370,63,33,2,214,152,107,6.060606,7065,115,480,61,
30,3343,414975,124,720,32,4,494,198,123,12.5,5427,84,367,64,33,0,0,0,0,0.0,7817,128,465,61,
31,3274,369770,112,622,32,0,0,0,0,0.0,5737,91,399,63,33,0,0,0,0,0.0,7017,113,455,62,
32,3280,383091,116,443,32,0,0,0,0,0.0,6740,106,418,63,33,0,0,0,0,0.0,7398,119,471,62,
33,3330,418263,125,585,32,5,748,256,149,15.625,3573,58,283,61,32,5,1000,314,200,15.625,5937,100,462,59,
34,3257,441737,135,717,32,6,1006,303,167,18.75,4654,73,401,63,32,6,2097,492,349,18.75,7951,134,546,59,
35,3411,420923,123,762,32,4,698,233,174,12.5,5837,94,450,62,33,0,0,0,0,0.0,5564,94,517,59,
36,3271,386405,118,688,32,0,0,0,0,0.0,7002,114,432,61,33,0,0,0,0,0.0,6266,101,504,62,
37,3371,409242,121,540,32,1,135,135,135,3.125,5488,88,379,62,33,0,0,0,0,0.0,6916,113,487,61,
38,3447,403836,117,556,32,1,63,63,63,3.125,6211,100,365,62,33,0,0,0,0,0.0,6986,114,549,61,
39,3322,401437,120,449,32,1,135,135,135,3.125,4766,74,414,64,33,0,0,0,0,0.0,6672,109,493,61,
