run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,17083,2177721,127,781,192,20,2943,341,147,10.416666,26488,71,435,368,193,1,135,135,135,0.5181347,48386,132,635,364,
2,17004,2150252,126,724,192,16,1924,227,120,8.333334,27778,75,393,366,193,4,541,219,135,2.0725389,47166,128,597,366,
3,17125,2130398,124,649,192,7,1116,308,159,3.6458333,31602,86,472,366,193,1,135,135,135,0.5181347,52407,143,562,365,
4,17037,2176608,127,679,192,18,2538,270,141,9.375,28142,76,433,367,193,1,71,71,71,0.5181347,46011,125,525,366,
5,17022,2134868,125,569,192,8,1081,202,135,4.166667,30314,82,448,367,193,1,116,116,116,0.5181347,53224,145,628,365,
6,17165,2296270,133,853,192,32,5471,428,170,16.666668,30538,83,523,366,190,23,4720,693,205,12.105263,46196,128,640,360,
7,16886,2818037,166,1433,191,109,53048,1065,486,57.06806,39448,108,726,365,192,88,36770,987,417,45.833336,42342,116,690,365,
8,16946,2356460,139,841,192,56,12606,621,225,29.166666,30071,82,558,366,193,21,4682,481,222,10.880829,43464,119,602,365,
9,17061,2243244,131,803,192,26,3926,294,151,13.541667,25836,70,466,366,193,10,2537,475,253,5.1813474,47470,130,580,364,
10,16999,2405100,141,948,190,49,14330,791,292,25.789473,34010,93,684,363,192,23,6991,606,303,11.979166,44689,122,623,365,
11,16739,2147957,128,741,191,19,3410,428,179,9.947644,29833,81,521,365,193,7,870,191,124,3.626943,52149,142,622,365,
12,16913,2200352,130,1023,191,18,4282,573,237,9.424084,30491,83,765,364,191,3,342,135,114,1.5706805,49594,137,602,362,
13,17082,2274521,133,771,192,39,6583,447,168,20.3125,27917,76,452,366,193,13,2102,304,161,6.735751,46595,128,617,364,
14,17208,2329991,135,792,193,42,6685,401,159,21.761658,31730,86,509,366,193,8,1439,328,179,4.1450777,47089,129,637,365,
15,17041,2187537,128,763,192,28,4583,377,163,14.583333,31646,85,466,368,193,8,1618,335,202,4.1450777,48388,132,598,365,
16,16981,2221220,130,881,192,20,3093,297,154,10.416666,30678,83,469,367,193,5,675,226,135,2.5906737,50239,137,582,365,
17,16889,2193522,129,1075,192,19,4195,531,220,9.895834,29564,80,554,365,190,3,868,655,289,1.5789473,46145,128,545,360,
18,17135,2134354,124,651,192,4,496,158,124,2.0833335,28599,78,440,366,193,0,0,0,0,0.0,53554,146,597,365,
19,16936,2153972,127,659,192,18,2556,363,142,9.375,29700,81,453,366,193,0,0,0,0,0.0,49173,134,608,366,
20,17090,2158640,126,697,192,13,1391,196,107,6.7708335,30324,82,409,368,193,5,940,302,188,2.5906737,50527,138,547,365,
21,16984,2258000,132,879,191,36,5973,429,165,18.848167,28329,77,490,366,193,12,1778,265,148,6.2176166,44040,120,628,365,
22,16724,2108739,126,789,192,11,1809,296,164,5.729167,29890,81,440,365,193,5,773,245,154,2.5906737,55484,152,612,365,
23,17070,2160783,126,590,192,6,680,181,113,3.125,28529,77,521,367,193,4,450,170,112,2.0725389,51699,141,586,365,
24,16822,2202817,130,867,192,20,3555,426,177,10.416666,31909,87,582,366,193,3,367,167,122,1.5544041,47274,129,561,366,
25,16901,2296869,135,934,192,41,7616,414,185,21.354168,31817,86,586,366,193,6,722,216,120,3.1088083,48003,131,640,365,
26,16997,2189427,128,787,192,20,2920,332,146,10.416666,33205,90,551,367,193,0,0,0,0,0.0,53604,146,584,366,
27,16968,2219790,130,674,192,33,5735,373,173,17.1875,28129,76,539,366,193,10,2039,402,203,5.1813474,45799,125,653,366,
28,17091,2247312,131,728,192,24,3427,263,142,12.5,26529,72,443,366,193,12,2559,417,213,6.2176166,49782,136,620,366,
29,16974,2141838,126,741,193,19,2380,265,125,9.84456,30243,82,456,367,193,0,0,0,0,0.0,54187,148,654,366,
30,16845,2175536,129,673,192,12,1374,195,114,6.25,26745,73,483,366,193,8,1029,234,128,4.1450777,51327,140,680,365,
31,17033,2192872,128,682,192,29,4978,418,171,15.104167,31671,86,568,366,193,6,702,199,117,3.1088083,48429,133,616,364,
32,16870,2235081,132,861,192,28,3451,240,123,14.583333,25210,68,444,366,193,1,138,138,138,0.5181347,45123,123,630,365,
33,16955,2625069,154,1198,192,79,27669,834,350,41.145836,37573,102,754,367,193,50,13250,720,265,25.906736,41438,113,542,365,
34,17013,2373748,139,816,192,26,4928,486,189,13.541667,28082,76,626,366,193,9,1089,232,121,4.663213,47661,130,600,365,
35,16776,2252058,134,958,192,29,4385,332,151,15.104167,30059,81,507,367,193,11,2015,370,183,5.699482,45779,125,620,365,
36,16799,2409030,143,990,192,50,10166,489,203,26.041666,29047,79,462,367,193,27,5227,435,193,13.989637,45916,125,575,365,
37,16898,2137082,126,716,192,15,2983,413,198,7.8125,32233,87,613,367,193,8,1342,325,167,4.1450777,48614,133,578,365,
38,17097,2340379,136,952,191,40,6813,504,170,20.942408,25907,70,511,365,193,24,4974,470,207,12.435233,48229,132,642,365,
39,16855,2139057,126,883,192,14,1931,266,137,7.2916665,28480,77,482,367,193,4,452,186,113,2.0725389,50474,137,582,366,
40,17035,2300318,135,1007,192,46,10861,582,236,23.958332,32688,89,545,367,193,33,6383,516,193,17.098446,45554,124,643,365,
41,16980,2107874,124,749,192,11,1068,136,97,5.729167,27455,74,466,367,193,0,0,0,0,0.0,51091,139,584,366,
42,17203,2390512,138,1140,192,44,8703,510,197,22.916668,27851,75,456,368,193,36,7894,553,219,18.652851,48011,131,796,365,
43,17093,2182047,127,772,192,23,4217,422,183,11.979166,30931,84,521,366,193,5,633,185,126,2.5906737,47231,129,587,365,
44,17132,2110669,123,677,192,4,494,141,123,2.0833335,29047,79,489,367,193,1,95,95,95,0.5181347,49471,135,624,365,
45,17144,2154571,125,784,192,18,2494,256,138,9.375,31956,87,494,366,193,0,0,0,0,0.0,50889,139,639,365,
46,16884,2137812,126,686,192,16,2489,307,155,8.333334,27034,73,463,368,193,8,1477,291,184,4.1450777,50663,138,560,365,
47,17031,2216448,130,880,191,28,5027,443,179,14.659686,30331,83,551,365,193,12,2552,389,212,6.2176166,48187,132,582,365,
48,16863,2108753,125,909,192,25,4059,382,162,13.020833,30782,84,463,365,193,1,143,143,143,0.5181347,49245,135,640,364,
49,17040,2193148,128,766,192,22,3640,332,165,11.458334,29141,79,466,365,193,3,293,152,97,1.5544041,47735,130,657,367,
50,16994,2187472,128,774,193,17,2335,276,137,8.8082905,29184,79,421,366,193,4,629,251,157,2.0725389,51087,139,563,366,
51,16768,2308983,137,1028,192,45,9109,492,202,23.4375,30388,82,520,367,193,20,5046,480,252,10.362695,48024,131,553,366,
52,16905,2191405,129,692,192,14,1905,300,136,7.2916665,24662,67,392,366,193,3,501,232,167,1.5544041,46974,128,574,365,
53,17231,2300025,133,1132,191,21,4062,487,193,10.994764,27809,76,502,365,193,5,645,190,129,2.5906737,45602,124,583,366,
54,16961,2243474,132,796,192,27,3545,299,131,14.0625,27259,74,433,367,193,6,700,181,116,3.1088083,45334,124,642,365,
55,16701,2147324,128,612,191,15,1942,266,129,7.853403,27609,75,483,366,193,1,95,95,95,0.5181347,51857,142,647,364,
56,16984,2156587,126,682,192,22,3829,336,174,11.458334,32014,87,480,367,193,7,937,258,133,3.626943,49367,135,597,365,
57,16812,2236048,133,766,192,25,4417,449,176,13.020833,30044,82,531,366,193,2,203,135,101,1.0362694,48403,132,505,365,
58,16802,2217759,131,942,192,32,5414,402,169,16.666668,31070,84,460,366,193,3,327,135,109,1.5544041,47686,130,569,365,
59,17028,2197543,129,642,192,16,1968,220,123,8.333334,26625,72,528,366,193,1,135,135,135,0.5181347,49995,136,552,365,
60,16994,2256483,132,1171,192,39,8350,530,214,20.3125,31025,85,538,365,191,17,4934,533,290,8.900524,48366,133,728,363,
61,17288,2289155,132,858,192,21,3179,375,151,10.9375,26707,72,476,366,193,9,1677,341,186,4.663213,48456,132,614,365,
62,16985,2227161,131,813,192,36,5189,342,144,18.75,27751,75,460,367,193,12,1826,325,152,6.2176166,44337,121,574,365,
63,17111,2221621,129,887,192,18,2334,234,129,9.375,31120,85,398,365,193,5,508,166,101,2.5906737,50537,138,649,365,
64,16998,2110985,124,760,192,9,1428,301,158,4.6875,26813,73,403,365,193,1,74,74,74,0.5181347,49023,134,607,365,
65,17015,2161507,127,797,192,14,1739,264,124,7.2916665,26898,73,400,366,193,3,264,135,88,1.5544041,48644,133,591,365,
66,17099,2173761,127,622,192,20,2709,268,135,10.416666,27440,74,387,367,193,2,197,135,98,1.0362694,48153,131,552,365,
67,16874,2192843,129,949,192,25,4198,380,167,13.020833,30455,83,448,366,192,7,925,242,132,3.6458333,44656,123,556,363,
68,16982,2228085,131,694,192,20,2946,329,147,10.416666,28281,77,488,366,193,2,218,135,109,1.0362694,50219,137,617,364,
69,16992,2243703,132,772,192,22,3772,388,171,11.458334,26543,72,418,367,193,10,1733,307,173,5.1813474,48682,133,565,365,
70,17068,2244003,131,959,192,27,4121,310,152,14.0625,25810,70,507,365,193,17,3242,361,190,8.8082905,49319,135,608,365,
71,16961,2238058,131,774,192,20,2642,279,132,10.416666,27115,74,538,366,193,2,160,100,80,1.0362694,49166,134,659,365,
72,17202,2240084,130,968,191,27,4485,445,166,14.136126,26468,72,492,365,193,17,2838,358,166,8.8082905,46934,128,580,364,
73,16784,2196599,130,903,190,21,2989,341,142,11.052631,28677,79,466,363,193,16,2936,356,183,8.290155,51319,140,608,366,
74,16799,2335093,139,851,192,55,10551,553,191,28.645834,27178,74,519,366,193,10,1063,154,106,5.1813474,43062,117,555,366,
75,16853,2102283,124,729,192,6,670,196,111,3.125,28663,78,411,367,193,2,160,92,80,1.0362694,54035,148,667,365,
76,17042,2159820,126,970,192,21,4845,594,230,10.9375,28542,77,565,367,193,2,214,133,107,1.0362694,50463,137,654,366,
