run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,13681,1733490,126,990,32,0,0,0,0,0.0,4809,77,354,62,33,1,135,135,135,3.030303,9999,163,604,61,
2,13523,1922992,142,771,32,7,1402,361,200,21.875,7412,119,479,62,33,0,0,0,0,0.0,7569,124,581,61,
3,13881,1849046,133,739,32,4,678,234,169,12.5,5198,81,369,64,33,1,135,135,135,3.030303,9378,153,566,61,
4,13773,2028503,147,757,32,6,984,281,164,18.75,5311,84,407,63,33,0,0,0,0,0.0,9649,158,568,61,
5,13656,1840737,134,712,32,3,369,188,123,9.375,5897,95,454,62,33,0,0,0,0,0.0,8890,145,510,61,
6,13817,1832660,132,843,34,8,2004,393,250,23.529411,6856,107,612,64,32,0,0,0,0,0.0,8528,139,635,61,
7,13594,1641881,120,560,32,0,0,0,0,0.0,6598,104,400,63,33,0,0,0,0,0.0,10832,174,557,62,
8,13827,1866091,134,770,32,3,408,144,136,9.375,5094,82,425,62,33,0,0,0,0,0.0,9979,163,552,61,
9,13709,1688487,123,654,32,0,0,0,0,0.0,6531,105,420,62,33,0,0,0,0,0.0,9432,152,575,62,
10,13890,1635433,117,617,32,0,0,0,0,0.0,6340,102,317,62,33,0,0,0,0,0.0,11230,184,640,61,
11,13720,1710416,124,624,32,0,0,0,0,0.0,7932,125,492,63,33,0,0,0,0,0.0,11376,186,619,61,
12,13809,1710249,123,730,32,0,0,0,0,0.0,5360,86,417,62,33,0,0,0,0,0.0,11126,182,662,61,
13,13669,1775114,129,621,32,3,360,185,120,9.375,6060,97,417,62,33,0,0,0,0,0.0,10076,162,579,62,
