run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16780,2079009,123,651,192,7,781,184,111,3.6458333,39580,108,514,366,193,0,0,0,0,0.0,71334,195,651,364,
2,16997,2103776,123,867,192,10,1965,409,196,5.208333,38605,105,582,367,193,0,0,0,0,0.0,67603,185,667,365,
3,17066,2092615,122,629,192,1,135,135,135,0.5208334,39035,106,523,367,193,0,0,0,0,0.0,66662,182,632,365,
4,16984,2118098,124,635,192,2,150,85,75,1.0416667,41267,112,530,367,193,3,363,186,121,1.5544041,67086,183,682,365,
5,16789,2071247,123,773,192,13,2000,359,153,6.7708335,41956,114,552,366,193,0,0,0,0,0.0,62188,170,691,364,
6,16864,2086430,123,783,192,4,441,135,110,2.0833335,41997,114,516,367,193,1,80,80,80,0.5181347,66283,181,750,366,
7,16993,2138141,125,763,192,6,686,181,114,3.125,35974,98,489,367,193,0,0,0,0,0.0,69673,190,640,365,
8,17089,2109852,123,676,192,2,213,135,106,1.0416667,37059,101,478,366,193,0,0,0,0,0.0,71913,197,697,364,
9,17186,2235170,130,785,192,19,3296,392,173,9.895834,36888,100,540,367,193,0,0,0,0,0.0,65910,180,643,365,
10,16814,2105476,125,613,192,2,281,146,140,1.0416667,37162,101,494,366,193,0,0,0,0,0.0,66019,180,696,365,
11,16972,2173390,128,755,192,8,830,200,103,4.166667,36896,100,530,366,193,0,0,0,0,0.0,67140,183,656,365,
12,17183,2102983,122,665,192,2,199,135,99,1.0416667,39913,108,485,367,193,0,0,0,0,0.0,71907,196,657,366,
13,16959,2086004,123,709,192,2,211,143,105,1.0416667,40369,109,485,368,193,0,0,0,0,0.0,73269,200,667,365,
