run,totalPassengers,totalWaitingTime,averageWaitingTime,maxWaitingTime,csTotalDepartures,csTotalDelays,csTotalDelayTime,csMaximumDelay,csAverageDelay,csPercentageOfDelays,csTotalJunctionWaitingTime,csAverageJunctionWaitingTime,csMaximumJunctionWaitingTime,csJunctionArrivals,prTotalDepartures,prTotalDelays,prTotalDelayTime,prMaximumDelay,prAverageDelay,prPercentageOfDelays,prTotalJunctionWaitingTime,prAverageJunctionWaitingTime,prMaximumJunctionWaitingTime,prJunctionArrivals
1,16898,2141912,126,842,192,1,163,163,163,0.5208334,44544,122,569,365,193,0,0,0,0,0.0,60117,164,632,366,
2,16847,2090140,124,733,192,0,0,0,0,0.0,43693,119,538,365,193,0,0,0,0,0.0,57812,158,623,365,
3,16961,2103070,123,749,192,3,409,249,136,1.5625,43597,119,607,365,193,0,0,0,0,0.0,60921,166,563,365,
4,17059,2096246,122,672,192,0,0,0,0,0.0,49830,136,541,366,193,0,0,0,0,0.0,61385,167,644,366,
5,17047,2093804,122,608,192,0,0,0,0,0.0,45339,123,584,366,193,0,0,0,0,0.0,62672,171,655,366,
6,17120,2099064,122,778,192,0,0,0,0,0.0,47058,128,561,365,193,0,0,0,0,0.0,60704,166,629,365,
7,17116,2103182,122,597,192,1,116,116,116,0.5208334,43811,119,548,366,193,0,0,0,0,0.0,63885,175,643,365,
8,17028,2059471,120,676,192,0,0,0,0,0.0,47053,128,586,365,193,0,0,0,0,0.0,59832,163,636,365,
9,16864,2111709,125,773,192,1,150,150,150,0.5208334,45954,125,512,366,193,0,0,0,0,0.0,60001,164,642,365,
10,17268,2130923,123,777,192,2,125,65,62,1.0416667,48693,133,612,364,193,0,0,0,0,0.0,59552,163,604,365,
11,16973,2083041,122,653,192,0,0,0,0,0.0,45570,124,481,366,193,1,168,168,168,0.5181347,58563,160,634,366,
12,17057,2172341,127,711,192,0,0,0,0,0.0,42509,115,503,367,193,0,0,0,0,0.0,61111,166,633,366,
13,16879,2079263,123,631,192,1,129,129,129,0.5208334,44501,121,495,365,193,1,61,61,61,0.5181347,60402,165,649,365,
14,16957,2105677,124,741,192,1,138,138,138,0.5208334,45554,124,616,365,193,0,0,0,0,0.0,62239,170,579,365,
15,16812,2051918,122,595,192,0,0,0,0,0.0,46774,128,589,365,193,0,0,0,0,0.0,60462,165,567,365,
16,16796,2089894,124,726,192,0,0,0,0,0.0,49561,135,550,366,193,0,0,0,0,0.0,64991,178,682,364,
17,16738,2039499,121,641,192,1,63,63,63,0.5208334,47335,129,524,365,193,0,0,0,0,0.0,60629,166,635,365,
